ACK_ID,SCH_H_PLAN_YEAR_BEGIN_DATE,SCH_H_TAX_PRD,SCH_H_PN,SCH_H_EIN,NON_INT_BEAR_CASH_BOY_AMT,EMPLR_CONTRIB_BOY_AMT,PARTCP_CONTRIB_BOY_AMT,OTHER_RECEIVABLES_BOY_AMT,INT_BEAR_CASH_BOY_AMT,GOVT_SEC_BOY_AMT,CORP_DEBT_PREFERRED_BOY_AMT,CORP_DEBT_OTHER_BOY_AMT,PREF_STOCK_BOY_AMT,COMMON_STOCK_BOY_AMT,JOINT_VENTURE_BOY_AMT,REAL_ESTATE_BOY_AMT,OTHER_LOANS_BOY_AMT,PARTCP_LOANS_BOY_AMT,INT_COMMON_TR_BOY_AMT,INT_POOL_SEP_ACCT_BOY_AMT,INT_MASTER_TR_BOY_AMT,INT_103_12_INVST_BOY_AMT,INT_REG_INVST_CO_BOY_AMT,INS_CO_GEN_ACCT_BOY_AMT,OTH_INVST_BOY_AMT,EMPLR_SEC_BOY_AMT,EMPLR_PROP_BOY_AMT,BLDGS_USED_BOY_AMT,TOT_ASSETS_BOY_AMT,BNFTS_PAYABLE_BOY_AMT,OPRTNG_PAYABLE_BOY_AMT,ACQUIS_INDBT_BOY_AMT,OTHER_LIAB_BOY_AMT,TOT_LIABILITIES_BOY_AMT,NET_ASSETS_BOY_AMT,NON_INT_BEAR_CASH_EOY_AMT,EMPLR_CONTRIB_EOY_AMT,PARTCP_CONTRIB_EOY_AMT,OTHER_RECEIVABLES_EOY_AMT,INT_BEAR_CASH_EOY_AMT,GOVT_SEC_EOY_AMT,CORP_DEBT_PREFERRED_EOY_AMT,CORP_DEBT_OTHER_EOY_AMT,PREF_STOCK_EOY_AMT,COMMON_STOCK_EOY_AMT,JOINT_VENTURE_EOY_AMT,REAL_ESTATE_EOY_AMT,OTHER_LOANS_EOY_AMT,PARTCP_LOANS_EOY_AMT,INT_COMMON_TR_EOY_AMT,INT_POOL_SEP_ACCT_EOY_AMT,INT_MASTER_TR_EOY_AMT,INT_103_12_INVST_EOY_AMT,INT_REG_INVST_CO_EOY_AMT,INS_CO_GEN_ACCT_EOY_AMT,OTH_INVST_EOY_AMT,EMPLR_SEC_EOY_AMT,EMPLR_PROP_EOY_AMT,BLDGS_USED_EOY_AMT,TOT_ASSETS_EOY_AMT,BNFTS_PAYABLE_EOY_AMT,OPRTNG_PAYABLE_EOY_AMT,ACQUIS_INDBT_EOY_AMT,OTHER_LIAB_EOY_AMT,TOT_LIABILITIES_EOY_AMT,NET_ASSETS_EOY_AMT,EMPLR_CONTRIB_INCOME_AMT,PARTICIPANT_CONTRIB_AMT,OTH_CONTRIB_RCVD_AMT,NON_CASH_CONTRIB_BS_AMT,TOT_CONTRIB_AMT,INT_BEAR_CASH_AMT,INT_ON_GOVT_SEC_AMT,INT_ON_CORP_DEBT_AMT,INT_ON_OTH_LOANS_AMT,INT_ON_PARTCP_LOANS_AMT,INT_ON_OTH_INVST_AMT,TOTAL_INTEREST_AMT,DIVND_PREF_STOCK_AMT,DIVND_COMMON_STOCK_AMT,REGISTERED_INVST_AMT,TOTAL_DIVIDENDS_AMT,TOTAL_RENTS_AMT,AGGREGATE_PROCEEDS_AMT,AGGREGATE_COSTS_AMT,TOT_GAIN_LOSS_SALE_AST_AMT,UNREALZD_APPRCTN_RE_AMT,UNREALZD_APPRCTN_OTH_AMT,TOT_UNREALZD_APPRCTN_AMT,GAIN_LOSS_COM_TRUST_AMT,GAIN_LOSS_POOL_SEP_AMT,GAIN_LOSS_MASTER_TR_AMT,GAIN_LOSS_103_12_INVST_AMT,GAIN_LOSS_REG_INVST_AMT,OTHER_INCOME_AMT,TOT_INCOME_AMT,DISTRIB_DRT_PARTCP_AMT,INS_CARRIER_BNFTS_AMT,OTH_BNFT_PAYMENT_AMT,TOT_DISTRIB_BNFT_AMT,TOT_CORRECTIVE_DISTRIB_AMT,TOT_DEEMED_DISTR_PART_LNS_AMT,TOT_INT_EXPENSE_AMT,PROFESSIONAL_FEES_AMT,CONTRACT_ADMIN_FEES_AMT,INVST_MGMT_FEES_AMT,OTHER_ADMIN_FEES_AMT,TOT_ADMIN_EXPENSES_AMT,TOT_EXPENSES_AMT,NET_INCOME_AMT,TOT_TRANSFERS_TO_AMT,TOT_TRANSFERS_FROM_AMT,ACCTNT_OPINION_TYPE_CD,ACCT_PERFORMED_LTD_AUDIT_IND,ACCOUNTANT_FIRM_NAME,ACCOUNTANT_FIRM_EIN,ACCT_OPIN_NOT_ON_FILE_IND,FAIL_TRANSMIT_CONTRIB_IND,FAIL_TRANSMIT_CONTRIB_AMT,LOANS_IN_DEFAULT_IND,LOANS_IN_DEFAULT_AMT,LEASES_IN_DEFAULT_IND,LEASES_IN_DEFAULT_AMT,PARTY_IN_INT_NOT_RPTD_IND,PARTY_IN_INT_NOT_RPTD_AMT,PLAN_INS_FDLTY_BOND_IND,PLAN_INS_FDLTY_BOND_AMT,LOSS_DISCV_DUR_YEAR_IND,LOSS_DISCV_DUR_YEAR_AMT,ASSET_UNDETERM_VAL_IND,ASSET_UNDETERM_VAL_AMT,NON_CASH_CONTRIB_IND,NON_CASH_CONTRIB_AMT,AST_HELD_INVST_IND,FIVE_PRCNT_TRANS_IND,ALL_PLAN_AST_DISTRIB_IND,FAIL_PROVIDE_BENEFIT_DUE_IND,FAIL_PROVIDE_BENEFIT_DUE_AMT,PLAN_BLACKOUT_PERIOD_IND,COMPLY_BLACKOUT_NOTICE_IND,RES_TERM_PLAN_ADPT_IND,RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,COVERED_PBGC_INSURANCE_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHON_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER,ACCT_PERF_LTD_AUDIT_103_8_IND,ACCT_PERF_LTD_AUDIT_103_12_IND,ACCT_PERF_NOT_LTD_AUDIT_IND,SALARIES_ALLOWANCES_AMT,OTH_RECORDKEEPING_FEES_AMT,IQPA_AUDIT_FEES_AMT,TRUSTEE_CUSTODIAL_FEES_AMT,ACTUARIAL_FEES_AMT,LEGAL_FEES_AMT,VALUATION_APPRAISAL_FEES_AMT,OTHER_TRUSTEE_FEES_EXPENSES_AMT
20191009133056P030003281289001,2018-01-01,2018-12-31,003,042041237,0,,,1478,1656748,,,,,0,,,,,,,,,8066856,,,11729852,,,21454934,,,0,,0,21454934,2414044,,,11010005,0,,,,,0,,,,,,,,,0,,,0,,,13424049,,,0,,0,13424049,,,,,0,,,,,,,0,,,161816,161816,,,,0,,,0,,,,,-7925,11516846,11670737,19701622,,,19701622,,,,,,,,0,19701622,-8030885,,,1,2,"BLUM, SHAPIRO AND COMPANY, P.C",061009205,,2,,2,,2,,2,,1,5000000,2,,2,,2,,2,1,2,2,,2,,1,0,,,,,,,,,,,,,,,,,,,,,,,
20200910144549NAL0001506401001,2018-12-01,2019-11-30,002,813645861,,3332117,0,772702,3961366,,,,,,,,,,,,,,,,,186826494,,,194892679,0,0,0,44610840,44610840,150281839,,2480662,0,1382683,351138,,,,,,,,,,,,,,,,,210533228,,,214747711,0,,,41757365,41757365,172990346,7193006,0,0,271545,7464551,54384,0,0,0,,0,54384,0,0,0,0,0,0,0,0,0,23337045,23337045,0,0,0,0,0,50304,30906284,5165039,0,0,5165039,0,,1647966,0,0,0,0,0,6813005,24093279,740427,2125199,1,2,CROWE LLP,350921680,,2,0,2,0,2,0,2,0,1,5000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20200110124127NAL0010718560001,2018-01-01,2018-12-31,002,043484613,,0,,,0,,,,,,,,,,,,,,,,,3558800,,,3558800,,,17218526,,17218526,-13659726,,0,,,57,,,,,,,,,,,,,,,,,1197200,,,1197257,,,16429764,,16429764,-15232507,1195518,,,,1195518,,,,,,17574,17574,,,,0,,,,0,,-2379117,-2379117,,,,,,,-1166025,17617,,,17617,,,389139,,,,,0,406756,-1572781,,,3,2,"CARON & BLETZER, PLLC",043499945,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20200115150800NAL0016627904001,2018-04-01,2019-03-31,003,042482120,7423,,,241,,,,,,,,,,,,,,,,,,4607993,,,4615657,,,,0,0,4615657,7454,,,0,,,,,,,,,,,,,,,,,,4572033,,,4579487,,,,60,60,4579427,,,,,0,31,,,,,,31,,,,0,,,,0,,186270,186270,,,,,,,186301,222531,,,222531,,,,,,,,0,222531,-36230,,,1,2,"SULLIVAN BILLE, P.C.",043296201,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20191011113318P030068286593001,2018-01-01,2018-12-31,001,364488912,,1632797,,,141533,,,,,,,,,,,,,,,,116,13761699,,,15536145,,,15147875,361515,15509390,26755,,1620133,,,175103,,,,,,,,,,,,,,,,334,11241885,,,13037455,,,13814913,329703,14144616,-1107161,1620133,,,,1620133,2032,,,,,,2032,,188280,,188280,,,,0,,-2519814,-2519814,,,,,,,-709369,30704,,,30704,,,393843,,,,,0,424547,-1133916,,,1,2,CITRIN COOPERMAN & COMPANY LLP,222428965,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
20191011113856P040048201773001,2018-01-01,2018-12-31,004,042389826,,0,0,0,2109828,,,,,,,,,107137,,,,,5230610,,,9619749,,,17067324,0,0,0,0,0,17067324,,0,0,0,851819,,,,,,,,,182783,,,,,5427666,,,17545585,,,24007853,,,,,0,24007853,1206804,0,0,0,1206804,8456,0,0,0,4900,0,13356,0,0,122998,122998,0,0,0,0,0,7531095,7531095,0,0,0,0,-11390,168971,9031834,2055383,0,0,2055383,0,0,0,0,0,35922,0,35922,2091305,6940529,0,,1,2,"KAHN, LITWIN, RENZA & CO., LTD",050409384,,2,0,2,0,2,0,2,0,1,1100000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20191011161222P040076018359001,2018-01-01,2018-12-31,002,261697053,,15911,0,0,135,,,,,,,,,,,,,,0,,,78970000,,,78986046,0,0,0,8433864,8433864,70552182,,0,0,24,21743,,,,,,,,,,,,,,14624389,,,0,,,14646156,,,,135,135,14646021,417740,0,0,0,417740,66422,0,0,0,,0,66422,0,0,0,0,0,0,0,0,0,8030000,8030000,0,0,0,0,0,8716518,17230680,73009955,0,0,73009955,0,,104607,0,22279,0,0,22279,73136841,-55906161,0,,1,2,BDO,135381590,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20191011155541P030069083857001,2018-01-01,2018-12-31,002,042550058,94707,,,,30776,,,,,,,,,,,,,,,,,3667772,,,3793255,16413,,313108,,329521,3463734,194715,,,,30782,,,,,,,,,,,,,,,,,3362247,,,3587744,14543,,206052,,220595,3367149,,,,,0,6,,,,,,6,227594,,,227594,,,,0,,-40343,-40343,,,,,,,187257,272682,,,272682,,,10938,,,,222,222,283842,-96585,,,1,2,"O'CONNOR AND DREW, P.C.",043000523,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20191013095749P030072216081001,2018-01-01,2018-12-31,003,521405842,,,,,521226,,,,,,,,,,,,,,,,,8445685,,,8966911,,,,,0,8966911,,,,,545948,,,,,,,,,,,,,,,,,7749438,,,8295386,,43,,,43,8295343,25676,,,,25676,2613,,,,,,2613,,,,0,,,,0,,324195,324195,,,,,,,352484,1024052,,,1024052,,,,,,,,0,1024052,-671568,,,1,2,MAYER HOFFMAN MCCANN PC,431947695,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20191014111347P040082423607001,2018-01-01,2018-12-31,002,042925204,,1014093,,,125568,,,,,,,,,,,,,,,,,31688993,,,32828654,,,41421731,3481449,44903180,-12074526,,450734,,,125593,,,,,,,,,,,,,,,,,27328632,,,27904959,,,38440283,2981449,41421732,-13516773,1110264,,,,1110264,24,,,,,,24,,3169454,,3169454,,,,0,,-4360361,-4360361,,,,,,,-80619,418,,,418,,,1361210,,,,,0,1361628,-1442247,,,1,2,RSM US LLP,420714320,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20191015093637P030077206177001,2018-01-01,2018-12-31,001,043005476,0,0,0,39,41409,,,,,,,,,281026,461572,,,,15841837,,,7219376,,,23845259,0,0,0,0,0,23845259,0,0,0,763,408671,,,,,,,,,338226,759218,,,,15501799,,,5635758,,,22644435,,,,,0,22644435,275835,1724727,169353,0,2169915,3259,0,0,0,16113,0,19372,0,0,272737,272737,0,0,0,0,0,-1094162,-1094162,1307,0,0,0,-1199685,698098,867582,1973764,0,1809,1975573,24035,0,0,11700,39733,0,17365,68798,2068406,-1200824,0,,3,1,"SAMET & COMPANY, PC",043027605,,1,27451,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20191015145122P030055826301001,2018-01-01,2018-12-31,002,042803764,,,,,,,,,,,,,,,,,,,,,,23550000,,,23550000,,,12975000,,12975000,10575000,,,,,,,,,,,,,,,,,,,,,,26950000,,,26950000,,,12110000,,12110000,14840000,1404760,,,,1404760,,,,,,,0,,,,0,,,,0,,3400000,3400000,,,,,,,4804760,,,,0,,,539760,,,,,0,539760,4265000,,,1,2,"GRAY, GRAY, & GRAY, LLP",042088368,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20191015121738P030055410173001,2018-01-01,2018-12-31,003,043402944,,,,0,286591,,,,,,,,,,,,,,,,,13213340,,,13499931,,,1251914,,1251914,12248017,,,,54,314065,,,,,,,,,,,,,,,,,10945827,,,11259946,,,1001914,,1001914,10258032,304939,,,,304939,3454,,,,,,3454,,320925,,320925,,,,0,,-1454928,-1454928,,,,,,,-825610,1052988,,,1052988,,,98393,12994,,,,12994,1164375,-1989985,,,1,2,"PKF O'CONNOR DAVIES, LLP",271728945,,2,,2,,2,,2,,1,7000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20200413071916NAL0013162641001,2018-07-01,2019-06-30,004,463044208,,,,,12415,,,,,,,,,,,,,,,,,393929,,,406344,,,,100,100,406244,,,,,104,,,,,,,,,,,,,,,,,386615,,,386719,,,,100,100,386619,,,,,0,,,,,,,0,,14221,,14221,,,,0,,,0,,,,,,,14221,33846,,,33846,,,,,,,,0,33846,-19625,,,1,2,"BOLLUS LYNCH, LLC",043037870,,2,,2,,2,,2,,1,5000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20200413071931NAL0012849937001,2018-07-01,2019-06-30,002,041866480,,,,,2242,,,,,,,,,,,,,,,,,3575955,,,3578197,,,,2000,2000,3576197,,,,,1889,,,,,,,,,,,,,,,,,3309901,,,3311790,,,,2000,2000,3309790,,,,,0,,,,,,,0,,126782,,126782,,,,0,,,0,,,,,,,126782,393189,,,393189,,,,,,,,0,393189,-266407,,,1,2,"BOLLUS LYNCH, LLC",043037870,,2,,2,,2,,2,,1,5000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20200915114740NAL0000559857001,2018-10-01,2019-09-30,003,042631963,,7444527,0,0,,,,,,130411541,,,,,,5932628,,,14084232,,,140725814,,,298598742,0,0,0,0,0,298598742,,0,0,0,,,,,,137714057,,,,,,1728155,,,5295437,,,172316142,,,317053791,,,,,0,317053791,8883000,0,0,0,8883000,0,0,0,0,,0,0,0,34314,527110,561424,0,0,0,0,0,73499104,73499104,0,82139,0,0,458234,68165,83552066,65075735,0,0,65075735,0,,0,0,21282,0,0,21282,65097017,18455049,0,,1,2,"CARON & BLETZER, PLLC",043499945,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20191015135017P040086043921001,2018-01-01,2018-12-31,002,042273500,,265000,,,3,653974,,,,,,,,,,,,,,,,,,,918977,,,,,0,918977,,330000,,,11,881594,,,,,,,,,,,,,,,,,,,1211605,,,,,0,1211605,330000,,,,330000,7,,,,,,7,,,27772,27772,,29770,30734,-964,,-34368,-34368,,,,,,,322447,29769,,,29769,,,,,,,50,50,29819,292628,,,1,2,"KATZ, NANNIS & SOLOMON, PC",042887211,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20191014155142P040082940081001,2018-01-01,2018-12-31,001,041682990,,,,28436,78636,,,,,,,,,,,,,,,,,7973741,,,8080813,,,,,0,8080813,,,,0,368582,,,,,,,,,,,,,,,,,13365868,,,13734450,,,,,0,13734450,,,,,0,499,,,,,,499,,290833,,290833,,,,0,,5658543,5658543,,,,,,,5949875,296238,,,296238,,,,,,,,0,296238,5653637,,,1,2,CLIFTONLARSONALLEN LLP,410746749,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20200714142641NAL0023977328001,2018-10-01,2019-09-30,001,042597651,,0,0,12643,6108485,,,,,,,,,,,,,,,,,,,,6121128,70858,0,0,0,70858,6050270,,0,0,11884,5615697,,,,,,,,,,,,,,,,,,,,5627581,70858,,,,70858,5556723,0,0,0,0,0,134997,0,0,0,,0,134997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162144,297141,707883,0,0,707883,0,,0,24345,38460,20000,0,82805,790688,-493547,0,,3,1,MAYER HOFFMAN MCCANN P.C.,431947695,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20200715083014NAL0024797056001,2018-10-01,2019-09-30,002,042880295,1104,0,0,376357,273603,,,,,,,,,,,,,,,,,147516570,,,148167634,374395,0,0,375031,749426,147418208,451001,0,0,0,274616,,,,,,,,,,,,,,,,,157708440,,,158434057,150000,695,,375061,525756,157908301,4642870,0,0,0,4642870,982,0,0,0,,0,982,0,4982130,0,4982130,0,0,0,0,0,10191870,10191870,0,0,0,0,0,1618,19819470,9327760,0,0,9327760,0,,0,0,0,0,1617,1617,9329377,10490093,0,,1,2,"BLUM, SHAPIRO & COMPANY, P.C.",061009205,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20200715151553NAL0019989505001,2018-10-01,2019-09-30,002,042772059,0,0,0,2954,7561,182333,,468280,,,,,,,,,,,,,,20024369,,,20685497,0,0,0,5231308,5231308,15454189,0,0,0,9361,52560,455180,,1088849,,,,,,,,,,,,,,26142583,,,27748533,,,,4975286,4975286,22773247,1628766,0,0,0,1628766,22872,0,0,0,,0,22872,0,0,0,0,0,0,0,0,0,6124127,6124127,0,0,0,0,0,648,7776413,335956,0,0,335956,0,,117704,3665,0,0,30,3695,457355,7319058,0,,1,2,"GRASSI & CO. CPAS, P.C.",113266576,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20191015161955P040086705601001,2018-01-01,2018-12-31,002,043061714,,,,,,,,,,,,,,,,,,,310509,,,11907444,,,12217953,,,2511047,52285,2563332,9654621,,,,,,,,,,,,,,,,,,,192647,,,14026410,,,14219057,,,2248085,46809,2294894,11924163,388514,,,,388514,5010,,,,,,5010,,,,0,,,,0,,2118966,2118966,,,,,,,2512490,122872,,,122872,,,120076,,,,,0,242948,2269542,,,1,2,CARON & BLETZER,043499945,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20200306091533NAL0012203425001,2018-07-01,2019-06-30,004,042259905,,0,0,1265821,204399,,,,,,,,,,,,,,,,,1949798,,,3420018,0,0,0,2146041,2146041,1273977,,0,0,2047414,256914,,,,,,,,,,,,,,,,,146605,,,2450933,,,,1615363,1615363,835570,0,0,0,0,0,10488,0,0,0,,0,10488,0,0,0,0,0,0,0,0,0,-1802230,-1802230,0,0,0,0,0,2372177,580435,971790,0,0,971790,0,,47052,0,0,0,0,0,1018842,-438407,0,,1,2,"LOMBARDI, CLAIRMONT & KEEGAN",042511474,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20191223100324P030209819415001,2018-07-01,2019-06-30,002,042517090,0,70678,0,0,3311665,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,41360810,0,0,44743153,0,0,0,0,0,44743153,0,504969,0,0,1810050,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,44533372,0,0,46848391,11647,0,0,0,11647,46836744,3585543,,,,3585543,7636,,,,,,7636,,,,0,,,,0,,3172562,3172562,,,,,,,6765741,4668328,,,4668328,,,,,,3746,76,3822,4672150,2093591,,,1,2,"GRAY, GRAY & GRAY, LLP",042088368,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20191226135113P040224786497001,2018-05-01,2019-04-30,004,822323992,,0,0,0,,,,,,,,,,,,,,,,,,29297724,,,29297724,0,0,0,5274530,5274530,24023194,,0,0,0,,,,,,,,,,,,,,,,,,32100545,,,32100545,,,,4521027,4521027,27579518,970467,0,0,0,970467,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,3775102,3775102,0,0,0,0,0,0,4745569,972282,0,0,972282,0,,216963,0,0,0,0,0,1189245,3556324,0,,1,2,RSM US LLP,420714325,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20201015140229NAL0010590736001,2018-01-01,2018-12-31,002,042347643,111221,1084,0,81174,,,,,,,,,,,,,,,,,,155982060,,,156175539,79047,0,0,114433,193480,155982059,74505,0,0,0,,,,,,,,,,,,,,,,,,174493020,,,174567525,14047,,,60458,74505,174493020,8762832,0,0,0,8762832,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,18622461,18622461,0,0,0,0,0,0,27385293,8813874,0,0,8813874,0,,0,0,0,0,60458,60458,8874332,18510961,0,,1,2,MAYER HOFFMAN MCCANN PC,431947695,,2,0,2,0,2,0,2,0,1,3000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
