ACK_ID,SCH_I_PLAN_YEAR_BEGIN_DATE,SCH_I_TAX_PRD,SCH_I_PLAN_NUM,SCH_I_EIN,SMALL_TOT_ASSETS_BOY_AMT,SMALL_TOT_LIABILITIES_BOY_AMT,SMALL_NET_ASSETS_BOY_AMT,SMALL_TOT_ASSETS_EOY_AMT,SMALL_TOT_LIABILITIES_EOY_AMT,SMALL_NET_ASSETS_EOY_AMT,SMALL_EMPLR_CONTRIB_INCOME_AMT,SMALL_PARTICIPANT_CONTRIB_AMT,SMALL_OTH_CONTRIB_RCVD_AMT,SMALL_NON_CASH_CONTRIB_BS_AMT,SMALL_OTHER_INCOME_AMT,SMALL_TOT_INCOME_AMT,SMALL_TOT_DISTRIB_BNFT_AMT,SMALL_CORRECTIVE_DISTRIB_AMT,SMALL_DEEM_DSTRB_PARTCP_LN_AMT,SMALL_ADMIN_SRVC_PROVIDERS_AMT,SMALL_OTH_EXPENSES_AMT,SMALL_TOT_EXPENSES_AMT,SMALL_NET_INCOME_AMT,SMALL_TOT_PLAN_TRANSFERS_AMT,SMALL_JOINT_VENTURE_EOY_IND,SMALL_JOINT_VENTURE_EOY_AMT,SMALL_EMPLR_PROP_EOY_IND,SMALL_EMPLR_PROP_EOY_AMT,SMALL_INV_REAL_ESTATE_EOY_IND,SMALL_INV_REAL_ESTATE_EOY_AMT,SMALL_EMPLR_SEC_EOY_IND,SMALL_EMPLR_SEC_EOY_AMT,SMALL_MORTG_PARTCP_EOY_IND,SMALL_MORTG_PARTCP_EOY_AMT,SMALL_OTH_LNS_PARTCP_EOY_IND,SMALL_OTH_LNS_PARTCP_EOY_AMT,SMALL_PERSONAL_PROP_EOY_IND,SMALL_PERSONAL_PROP_EOY_AMT,SMALL_FAIL_TRANSM_CONTRIB_IND,SMALL_FAIL_TRANSM_CONTRIB_AMT,SMALL_LOANS_IN_DEFAULT_IND,SMALL_LOANS_IN_DEFAULT_AMT,SMALL_LEASES_IN_DEFAULT_IND,SMALL_LEASES_IN_DEFAULT_AMT,SM_PARTY_IN_INT_NOT_RPTD_IND,SM_PARTY_IN_INT_NOT_RPTD_AMT,SMALL_PLAN_INS_FDLTY_BOND_IND,SMALL_PLAN_INS_FDLTY_BOND_AMT,SMALL_LOSS_DISCV_DUR_YEAR_IND,SMALL_LOSS_DISCV_DUR_YEAR_AMT,SMALL_ASSET_UNDETERM_VAL_IND,SMALL_ASSET_UNDETERM_VAL_AMT,SMALL_NON_CASH_CONTRIB_IND,SMALL_NON_CASH_CONTRIB_AMT,SMALL_20_PRCNT_SNGL_INVST_IND,SMALL_20_PRCNT_SNGL_INVST_AMT,SMALL_ALL_PLAN_AST_DISTRIB_IND,SM_WAIV_ANNUAL_IQPA_REPORT_IND,SM_FAIL_PROVIDE_BENEF_DUE_IND,SM_FAIL_PROVIDE_BENEF_DUE_AMT,SMALL_PLAN_BLACKOUT_PERIOD_IND,SM_COMPLY_BLACKOUT_NOTICE_IND,SMALL_RES_TERM_PLAN_ADPT_IND,SMALL_RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,SMALL_COVERED_PBGC_INS_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHONE_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER
20231005130010NAL0014352163001,2022-01-01,2022-12-31,003,042188202,3768909,7040,3761869,4029193,7040,4022153,60000,,,,207672,267672,,,,7388,,7388,260284,,2,,2,,2,,1,2528942,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2528942,2,1,2,,2,,2,,,,,,,,,,,,,
20231005152117NAL0044143234001,2022-01-01,2022-12-31,003,880825163,0,0,0,2072317,1838663,233654,226969,,,,249832,476801,0,,,,243147,243147,233654,,2,,2,,2,,1,207212,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,207212,2,1,2,,2,,2,,,,,,,,,,,,,
20231011160457NAL0029875553001,2022-01-01,2022-12-31,002,042831820,0,0,0,1970960,458,1970502,1095,0,0,0,234646,235741,0,0,0,0,14,14,235727,1734775,2,,2,,2,,1,242200,2,,2,,2,,2,,2,,2,,2,,1,180000,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20231011130153NAL0040057232001,2022-01-01,2022-12-31,002,042895731,5697000,1685403,4011597,6420000,1987849,4432151,108945,0,0,0,711547,820492,399938,0,0,0,0,399938,420554,,2,,2,,2,,1,4432151,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,4432151,2,1,2,,2,2,2,,,,,,,,,,,,,
20231011133013NAL0039563600001,2022-01-01,2022-12-31,002,043027262,1071223,4896361,-3825138,1681175,4733241,-3052066,255661,,,,610000,865661,,,,48,92541,92589,773072,,2,,2,,2,,1,1680000,2,,2,,2,,2,,2,,2,,2,,1,190000,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20231011104215NAL0059676610001,2022-01-01,2022-12-31,002,043258366,1942951,15076,1927875,3027967,54,3027913,90000,,,,1207683,1297683,197645,,,,,197645,1100038,,2,,2,,2,,1,2935714,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2935714,2,1,2,,2,,2,,,,,,,,,,,,,
20231011202626NAL0019809347001,2022-01-01,2022-12-31,003,043347358,6270000,4361230,1908770,5810000,3814526,1995474,435893,,,,53852,489745,197395,,,,205646,403041,86704,,2,,2,,2,,1,5810000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,5810000,2,1,2,,2,,2,,,,,,,,,,,,,
20231011110724NAL0039264160001,2022-01-01,2022-12-31,002,043531186,16210172,4370357,11839815,19820121,3304636,16515485,595000,,,,4570080,5165080,368903,,,,120507,489410,4675670,,2,,2,,2,,1,17696000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,17696000,2,1,2,,2,,2,,,,,,,,,,,,,
20231016090421NAL0075076434001,2022-01-01,2022-12-31,002,043553283,3338083,1273588,2064495,2514504,1134575,1379929,195336,0,0,0,-791295,-595959,58030,0,0,4222,26355,88607,-684566,0,2,,2,,2,,1,1871000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,1871000,2,1,2,,2,,2,0,,,,,,,,,,,,
20231016134235NAL0076161154001,2022-01-01,2022-12-31,001,061518492,4553655,53968650,-49414995,915272,53511238,-52595966,1529225,0,0,0,-3640000,-2110775,1617,0,0,0,1068579,1070196,-3180971,0,2,,2,,2,,1,860000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,860000,2,1,2,,2,,2,0,,,,,,,,,,,,
20231016115201NAL0075678402001,2022-01-01,2022-12-31,003,042301242,6451040,0,6451040,5270000,0,5270000,629243,0,0,0,-1181040,-551797,629243,0,0,0,0,629243,-1181040,0,2,,2,,2,,1,5270000,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,5270000,2,1,2,,2,,2,0,,,,,,,,,,,,
20240814132506NAL0020358864001,2022-11-01,2023-10-31,002,042942412,2274375,199781,2074594,4267094,3096340,1170754,196232,,,,2790980,2987212,3096340,,,,794712,3891052,-903840,,2,,2,,2,,1,1170390,2,,2,,2,,2,,2,,2,,2,,1,750000,2,,2,,2,,1,1170390,2,1,2,,2,,1,0,,,,,,,,,,,,
20231016160812NAL0025365459001,2022-01-01,2022-12-31,002,043130236,52782810,4849675,47933135,59746998,4610158,55136840,1587918,0,0,0,7259599,8847517,1643812,0,0,0,0,1643812,7203705,,2,,2,,2,,1,58842000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,58842000,2,1,2,,2,,2,,,,,,,,,,,,,
20240111172956NAL0000829168001,2022-04-01,2023-03-31,002,042587894,2738000,2360701,377299,7510000,2244878,5265122,159061,,,,4772000,4931061,9219,,,25,33994,43238,4887823,,2,,2,,2,,1,7510000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,7510000,2,1,2,,2,,2,,,,,,,,,,,,,
20231016100136NAL0075212882001,2022-01-01,2022-12-31,002,043521482,6017825,,6017825,7268043,,7268043,565000,0,0,0,685218,1250218,0,0,0,0,0,0,1250218,,2,,2,,2,,1,7268043,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,7268043,2,1,2,,2,2,2,,,,,,,,,,,,,
20240814154644NAL0006928275001,2022-11-01,2023-10-31,002,042170946,819308,162539,656769,842790,162371,680419,,,,,24220,24220,570,,,,,570,23650,,2,,2,,2,,1,629835,2,,2,,2,,2,,2,,2,,2,,1,100000,2,,2,,2,,1,629835,2,1,2,,2,,2,,,,,,,,,,,,,
20240530070640NAL0006749795001,2022-10-01,2023-09-30,002,042932946,7639517,891742,6747775,5770896,805508,4965388,104620,,,,-1359633,-1255013,490081,,,,37293,527374,-1782387,,2,,2,,2,,1,4671569,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,4671569,2,1,2,,2,,2,,,,,,,,,,,,,
20240730142529NAL0020907921001,2022-01-01,2022-12-31,002,043104386,0,0,0,557180,2416784,-1859604,655040,,,,-2514279,-1859239,,,,,365,365,-1859604,,2,,2,,2,,1,557170,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,557170,2,1,2,,2,,,,,,,,,,,,,,,
20250807135631NAL0003745203001,2022-01-01,2022-12-31,002,043358086,7363008,1962103,5400905,6636022,1908501,4727521,110683,,,,-747001,-636318,11376,,,,25690,37066,-673384,,2,,2,,2,,1,6615007,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6615007,2,1,2,,2,,2,,,,,,,,,,,,,
20251002162944NAL0001113968001,2022-01-01,2022-12-31,004,041983105,0,0,0,2068192,2486057,-417865,150777,,,,-488288,-337511,,,,,80354,80354,-417865,,2,,2,,2,,1,2068192,2,,2,,2,,2,,2,,2,,2,,1,4000000,2,,2,,2,,1,2068192,2,1,2,,2,,2,,,,,,,,,,,,,
