ACK_ID,SCH_H_PLAN_YEAR_BEGIN_DATE,SCH_H_TAX_PRD,SCH_H_PN,SCH_H_EIN,NON_INT_BEAR_CASH_BOY_AMT,EMPLR_CONTRIB_BOY_AMT,PARTCP_CONTRIB_BOY_AMT,OTHER_RECEIVABLES_BOY_AMT,INT_BEAR_CASH_BOY_AMT,GOVT_SEC_BOY_AMT,CORP_DEBT_PREFERRED_BOY_AMT,CORP_DEBT_OTHER_BOY_AMT,PREF_STOCK_BOY_AMT,COMMON_STOCK_BOY_AMT,JOINT_VENTURE_BOY_AMT,REAL_ESTATE_BOY_AMT,OTHER_LOANS_BOY_AMT,PARTCP_LOANS_BOY_AMT,INT_COMMON_TR_BOY_AMT,INT_POOL_SEP_ACCT_BOY_AMT,INT_MASTER_TR_BOY_AMT,INT_103_12_INVST_BOY_AMT,INT_REG_INVST_CO_BOY_AMT,INS_CO_GEN_ACCT_BOY_AMT,OTH_INVST_BOY_AMT,EMPLR_SEC_BOY_AMT,EMPLR_PROP_BOY_AMT,BLDGS_USED_BOY_AMT,TOT_ASSETS_BOY_AMT,BNFTS_PAYABLE_BOY_AMT,OPRTNG_PAYABLE_BOY_AMT,ACQUIS_INDBT_BOY_AMT,OTHER_LIAB_BOY_AMT,TOT_LIABILITIES_BOY_AMT,NET_ASSETS_BOY_AMT,NON_INT_BEAR_CASH_EOY_AMT,EMPLR_CONTRIB_EOY_AMT,PARTCP_CONTRIB_EOY_AMT,OTHER_RECEIVABLES_EOY_AMT,INT_BEAR_CASH_EOY_AMT,GOVT_SEC_EOY_AMT,CORP_DEBT_PREFERRED_EOY_AMT,CORP_DEBT_OTHER_EOY_AMT,PREF_STOCK_EOY_AMT,COMMON_STOCK_EOY_AMT,JOINT_VENTURE_EOY_AMT,REAL_ESTATE_EOY_AMT,OTHER_LOANS_EOY_AMT,PARTCP_LOANS_EOY_AMT,INT_COMMON_TR_EOY_AMT,INT_POOL_SEP_ACCT_EOY_AMT,INT_MASTER_TR_EOY_AMT,INT_103_12_INVST_EOY_AMT,INT_REG_INVST_CO_EOY_AMT,INS_CO_GEN_ACCT_EOY_AMT,OTH_INVST_EOY_AMT,EMPLR_SEC_EOY_AMT,EMPLR_PROP_EOY_AMT,BLDGS_USED_EOY_AMT,TOT_ASSETS_EOY_AMT,BNFTS_PAYABLE_EOY_AMT,OPRTNG_PAYABLE_EOY_AMT,ACQUIS_INDBT_EOY_AMT,OTHER_LIAB_EOY_AMT,TOT_LIABILITIES_EOY_AMT,NET_ASSETS_EOY_AMT,EMPLR_CONTRIB_INCOME_AMT,PARTICIPANT_CONTRIB_AMT,OTH_CONTRIB_RCVD_AMT,NON_CASH_CONTRIB_BS_AMT,TOT_CONTRIB_AMT,INT_BEAR_CASH_AMT,INT_ON_GOVT_SEC_AMT,INT_ON_CORP_DEBT_AMT,INT_ON_OTH_LOANS_AMT,INT_ON_PARTCP_LOANS_AMT,INT_ON_OTH_INVST_AMT,TOTAL_INTEREST_AMT,DIVND_PREF_STOCK_AMT,DIVND_COMMON_STOCK_AMT,REGISTERED_INVST_AMT,TOTAL_DIVIDENDS_AMT,TOTAL_RENTS_AMT,AGGREGATE_PROCEEDS_AMT,AGGREGATE_COSTS_AMT,TOT_GAIN_LOSS_SALE_AST_AMT,UNREALZD_APPRCTN_RE_AMT,UNREALZD_APPRCTN_OTH_AMT,TOT_UNREALZD_APPRCTN_AMT,GAIN_LOSS_COM_TRUST_AMT,GAIN_LOSS_POOL_SEP_AMT,GAIN_LOSS_MASTER_TR_AMT,GAIN_LOSS_103_12_INVST_AMT,GAIN_LOSS_REG_INVST_AMT,OTHER_INCOME_AMT,TOT_INCOME_AMT,DISTRIB_DRT_PARTCP_AMT,INS_CARRIER_BNFTS_AMT,OTH_BNFT_PAYMENT_AMT,TOT_DISTRIB_BNFT_AMT,TOT_CORRECTIVE_DISTRIB_AMT,TOT_DEEMED_DISTR_PART_LNS_AMT,TOT_INT_EXPENSE_AMT,PROFESSIONAL_FEES_AMT,CONTRACT_ADMIN_FEES_AMT,INVST_MGMT_FEES_AMT,OTHER_ADMIN_FEES_AMT,TOT_ADMIN_EXPENSES_AMT,TOT_EXPENSES_AMT,NET_INCOME_AMT,TOT_TRANSFERS_TO_AMT,TOT_TRANSFERS_FROM_AMT,ACCTNT_OPINION_TYPE_CD,ACCT_PERFORMED_LTD_AUDIT_IND,ACCOUNTANT_FIRM_NAME,ACCOUNTANT_FIRM_EIN,ACCT_OPIN_NOT_ON_FILE_IND,FAIL_TRANSMIT_CONTRIB_IND,FAIL_TRANSMIT_CONTRIB_AMT,LOANS_IN_DEFAULT_IND,LOANS_IN_DEFAULT_AMT,LEASES_IN_DEFAULT_IND,LEASES_IN_DEFAULT_AMT,PARTY_IN_INT_NOT_RPTD_IND,PARTY_IN_INT_NOT_RPTD_AMT,PLAN_INS_FDLTY_BOND_IND,PLAN_INS_FDLTY_BOND_AMT,LOSS_DISCV_DUR_YEAR_IND,LOSS_DISCV_DUR_YEAR_AMT,ASSET_UNDETERM_VAL_IND,ASSET_UNDETERM_VAL_AMT,NON_CASH_CONTRIB_IND,NON_CASH_CONTRIB_AMT,AST_HELD_INVST_IND,FIVE_PRCNT_TRANS_IND,ALL_PLAN_AST_DISTRIB_IND,FAIL_PROVIDE_BENEFIT_DUE_IND,FAIL_PROVIDE_BENEFIT_DUE_AMT,PLAN_BLACKOUT_PERIOD_IND,COMPLY_BLACKOUT_NOTICE_IND,RES_TERM_PLAN_ADPT_IND,RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,COVERED_PBGC_INSURANCE_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHON_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER
20201015083241NAL0004534195001,2019-01-01,2019-12-31,001,042086300,0,0,0,0,0,0,0,0,0,0,0,0,0,39851,95576,,0,0,6897836,,0,0,0,0,7033263,0,,0,0,0,7033263,0,117460,0,0,0,0,0,0,0,0,0,0,0,55221,108324,,0,0,8069732,,0,0,0,0,8350737,0,,0,0,0,8350737,233091,406544,6722,,646357,,,,,1844,,1844,,,365121,365121,,,,0,,,0,2154,,,,1116252,,2131728,791078,,,791078,,2778,,,20265,,133,20398,814254,1317474,,,3,1,"BDO USA, LLP",135381590,,1,12544,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20201014182514NAL0007071409001,2019-01-01,2019-12-31,003,521405842,,,,,545948,,,,,,,,,,,,,,,,,7749438,,,8295386,,43,,,43,8295343,,186208,,,547712,,,,,,,,,,,,,,,,,8036429,,,8770349,,41087,,,41087,8729262,186208,,,,186208,1764,,,,,,1764,,,,0,,,,0,,1449250,1449250,,,,,,,1637222,1203303,,,1203303,,,,,,,,0,1203303,433919,,,1,2,MAYER HOFFMAN MCCANN PC,431947695,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20201015103836NAL0007921169001,2019-01-01,2019-12-31,002,042925204,,450734,,,125593,,,,,,,,,,,,,,,,,27328632,,,27904959,,,38440283,2981449,41421732,-13516773,,686720,,,125618,,,,,,,,,,,,,,,,,20163198,,,20975536,,,35258834,3181449,38440283,-17464747,1316334,,,,1316334,26,,,,,,26,3169454,,,3169454,,,,0,,-7165434,-7165434,,,,,,,-2679620,3062,,,3062,,,1265292,,,,,0,1268354,-3947974,,,1,2,RSM US LLP,420714320,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20201015134709NAL0014282610001,2019-01-01,2019-12-31,002,041466100,,838109,,,17,,,,,,,,,524674,918344,,,,12896518,,8492094,,,,23669756,,,,,0,23669756,,0,,,20450,,,,,,,,,92343,210738,,,,4216291,,791894,,,,5331716,,,,,0,5331716,368753,921983,,,1290736,,,,,12834,,12834,,,1697222,1697222,,,,0,,,0,7118,,,,912047,1044276,4964233,23241547,,,23241547,,,,,28267,32459,,60726,23302273,-18338040,,,3,1,"WOLF & COMPANY, P.C.",042689883,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20201015134013NAL0010516000001,2019-01-01,2019-12-31,001,364488912,,1620133,,,175103,,,,,,,,,,,,,,,,334,11241885,,,13037455,,,13814913,329703,14144616,-1107161,,1691513,,,100949,,,,,,,,,,,,,,,,109,11601186,,,13393757,,,12444495,296997,12741492,652265,1691513,,,,1691513,1867,,,,,,1867,,94140,,94140,,,,0,,359301,359301,,,,,,,2146821,31577,,,31577,,,355493,,325,,,325,387395,1759426,,,1,2,CITRIN COOPERMAN & COMPANY LLP,222428965,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20201015160519NAL0008812369001,2019-01-01,2019-12-31,002,042273500,,330000,,,11,881594,,,,,,,,,,,,,,,,,,,1211605,,,,,0,1211605,,330000,,,12117,1222532,,,,,,,,,,,,,,,,,,,1564649,,,,,0,1564649,330000,,,,330000,,,,,,,0,,,42827,42827,,,,0,,18122,18122,,,,,,,390949,37905,,,37905,,,,,,,,0,37905,353044,,,1,2,"KATZ, NANNIS & SOLOMON, PC",042887211,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20201015154158NAL0014875682001,2019-01-01,2019-12-31,003,041466100,,,,,,,,,,,,,,,,,,,1038125,,,48341992,,,49380117,0,,20101063,,20101063,29279054,,,,,,,,,,,,,,,,,,,289450,,,3017313,,,3306763,12458,,0,,12458,3294305,,,,,0,16142,,,,,,16142,,802337,2655,804992,,7069329,0,7069329,,587813,587813,,,,,-2383,,8475893,34098775,,,34098775,,,336712,,,25155,,25155,34460642,-25984749,,,1,2,WOLF AND COMPANY P.C.,042689883,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,1,0,,,,,,,,,,,,
20201015154238NAL0008749681001,2019-01-01,2019-12-31,003,042399903,,,,,547207,,,,,,,,,121830,,,,,18646108,,,,,,19315145,,,,,,19315145,,,,,164125,,,,,,,,,101024,,,,,22579467,,,,,,22844616,,,,,,22844616,286097,1179400,71578,,1537075,6060,,,,6687,,12747,,,907120,907120,,,,,,2995392,2995392,,,,,506497,,5958831,2415864,,,2415864,,,,,,,13496,13496,2429360,3529471,,,3,1,"JESSON, OSLIN & ASSOCIATES, LLP",043442418,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2,2,2,,2,2,2,,,,,,,,,,,,,
20210315092549NAL0007609539001,2019-07-01,2020-06-30,001,042278461,,0,0,0,,,,,,,,,,,,61771442,,,,,,,,,61771442,0,0,0,0,0,61771442,,0,0,0,,,,,,,,,,,,3422480,,,,,,,,,3422480,,,,,0,3422480,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698389,0,0,0,0,1698389,26051243,33900391,0,59951634,0,,,0,42113,12804,40800,95717,60047351,-58348962,0,,3,1,MARCUM,111986323,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,1,2,2,,2,,1,0,,,1,,,,,,,,,4285511
20210824142105NAL0007446705001,2019-01-01,2019-12-31,001,043257145,,,,,,,,,,,,,,2500,,,,,,,327620,,,,330120,,,,,0,330120,,,,,,,,,,,,,,20050,,,,,,,475463,,,,495513,,,,,0,495513,58812,73811,,,132623,,,,,601,,601,,,16163,16163,,,,0,,,0,,,,,62850,,212237,42536,,,42536,,,,4308,,,,4308,46844,165393,,,3,1,"WITHUMSMITH+BROWN,PC",222027092,,1,245,2,,2,,2,,1,30000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20201218142306NAL0001057472001,2019-07-01,2020-06-30,002,042517090,0,504969,0,0,1810050,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,44533372,0,0,46848391,11647,0,0,0,11647,46836744,0,129510,0,10,2294577,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,52523528,0,0,54947625,42356,0,0,0,42356,54905269,4314627,,,,4314627,27831,,,,,,27831,,,,0,,,,0,,7990156,7990156,,,,,,,12332614,4252442,,,4252442,,,,,,11647,,11647,4264089,8068525,,,1,2,"GRAY, GRAY & GRAY, LLP",042088368,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,
20201218144936NAL0000447107001,2019-01-01,2019-12-31,002,042993095,,3612,0,1664,10793,,,,,,,,,,,,,,,,,2160320,,,2176389,0,0,0,921771,921771,1254618,,0,0,0,16064,,,,,,,,,,,,,,,,,3096000,,,3112064,,,,719803,719803,2392261,217357,0,0,0,217357,25,0,0,0,,0,25,0,0,0,0,0,0,0,0,0,935680,935680,0,0,0,0,0,39070,1192132,17588,0,0,17588,0,,36871,0,0,0,30,30,54489,1137643,0,,1,2,"CARON & BLETZER, PLLC",043499945,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20210114145327NAL0009577523001,2019-04-01,2020-03-31,002,042482120,0,0,0,0,0,0,0,0,0,0,0,0,0,108216,0,0,0,,6765920,5814,0,0,0,0,6879950,0,0,0,0,0,6879950,0,0,0,0,0,0,0,0,0,0,0,0,0,73099,0,0,0,,6107863,5692,0,0,0,0,6186654,0,0,0,0,0,6186654,0,294458,22559,0,317017,0,0,0,0,3135,104,3239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-252091,0,68165,760609,0,0,760609,0,0,0,0,852,0,0,852,761461,-693296,0,0,3,1,"SULLIVAN BILLE, P.C.",043296201,,2,,2,,2,,2,,1,500000,,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20210121115736NAL0001483731001,2019-05-01,2020-04-30,004,822323992,,0,0,0,,,,,,,,,,,,,,,,,,32100545,,,32100545,0,0,0,4521027,4521027,27579518,,0,0,0,,,,,,,,,,,,,,,,,,32903530,,,32903530,,,,3767523,3767523,29136007,937790,0,0,0,937790,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1823607,1823607,0,0,0,0,0,0,2761397,1020622,0,0,1020622,0,,184286,0,0,0,0,0,1204908,1556489,0,,1,2,RSM US LLP,420714325,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20210114160235NAL0009289201001,2019-04-01,2020-03-31,002,042482120,0,0,0,0,0,0,0,0,0,0,0,0,0,108216,0,0,0,,6765920,5814,0,0,0,0,6879950,0,0,0,0,0,6879950,0,0,0,0,0,0,0,0,0,0,0,0,0,73099,0,0,0,,6107863,5692,0,0,0,0,6186654,0,0,0,0,0,6186654,0,294458,22559,0,317017,0,0,0,0,3135,104,3239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-252091,0,68165,760609,0,0,760609,0,0,0,0,852,0,0,852,761461,-693296,0,0,3,1,"SULLIVAN BILLE, P.C.",043296201,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20210920102231NAL0000701425001,2019-10-01,2020-09-30,002,042880295,451001,0,0,0,274616,,,,,,,,,,,,,,,,,157708440,,,158434057,150000,695,0,375061,525756,157908301,388865,0,0,0,275048,,,,,,,,,,,,,,,,,111326580,,,111990493,0,774,,3375000,3375774,108614719,5017870,0,0,0,5017870,327,0,0,0,,0,327,0,4982130,0,4982130,0,0,0,0,0,-46381860,-46381860,0,0,0,0,0,1282,-36380251,12912049,0,0,12912049,0,,0,0,0,0,1282,1282,12913331,-49293582,0,,1,2,CLIFTON LARSON ALLEN LLP,410746749,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20210122155651NAL0002225089001,2019-01-01,2019-12-31,002,041967105,,0,0,,,,,,,,,,,198361,4404559,,,,27694191,,,,,,32297111,,,,,0,32297111,,0,0,,,,,,,,,,,207357,4317677,,,,33948380,,,,,,38473414,,,,,0,38473414,680229,1498776,379159,,2558164,,,,0,9072,,9072,,,531341,531341,,,,0,,,0,114790,,,,6613026,,9826393,3580721,,,3580721,979,,,,18419,49971,,68390,3650090,6176303,,,3,1,CITRIN COOPERMAN,222428965,,1,1304049,2,,2,,2,,1,3000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20210126105033NAL0006394001001,2019-05-01,2020-04-30,002,822323992,23450,913505,118278,,1670433,,,,,,,,,128918,,,,,49799003,,133037,,,,52786624,,,,,0,52786624,11914,908984,181918,,2387862,,,,,,,,,99089,,,,,48297541,,38241,,,,51925549,,,,,0,51925549,908984,3462981,198393,,4570358,,,,,8107,,8107,,,1873823,1873823,,,,0,,,0,,,,,-2832816,1774,3621246,4344869,,,4344869,,,,137452,,,,137452,4482321,-861075,,,3,1,RSM US LLP,420714325,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20210211115126NAL0004313091001,2019-01-01,2019-12-31,003,521405842,,,,,545948,,,,,,,,,,,,,,,,,7749438,,,8295386,,43,,,43,8295343,,176975,,,548684,,,,,,,,,,,,,,,,,8036416,,,8762075,,31811,,,31811,8730264,176975,,,,176975,2736,,,,,,2736,,,,0,,,,0,,1449201,1449201,,,,,,,1628912,1193991,,,1193991,,,,,,,,0,1193991,434921,,,1,2,MAYER HOFFMAN MCCANN PC,431947695,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,
20210201073538NAL0013537009001,2019-07-01,2020-06-30,001,042517090,0,0,0,0,1764706,0,0,0,0,0,0,0,0,267486,1969244,0,0,0,49150988,0,0,0,0,0,53152424,0,0,0,0,0,53152424,0,0,0,0,1878439,0,0,0,0,0,0,0,0,174708,1875624,0,0,0,50671357,0,0,0,0,0,54600128,0,0,0,0,0,54600128,0,2253438,591036,0,2844474,18691,0,0,0,11320,0,30011,0,0,2301990,2301990,0,0,0,0,0,0,0,81573,0,0,0,455003,0,5713051,4254614,0,0,4254614,29990,0,0,0,0,5937,-25194,-19257,4265347,1447704,0,0,3,1,"GRAY GRAY & GRAY, LLP",042088368,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,2,2,,,,,,,,,,,,,
20201124162204NAL0004827523001,2019-07-01,2020-06-30,004,042259905,,0,0,2047414,256914,,,,,,,,,,,,,,,,,146605,,,2450933,0,0,0,1615363,1615363,835570,,0,0,22,419361,,,,,,,,,,,,,,,,,295738,,,715121,,,,1339353,1339353,-624232,0,0,0,0,0,14578,0,0,0,,0,14578,0,0,0,0,0,0,0,0,0,149133,149133,0,0,0,0,0,0,163711,1591966,0,0,1591966,0,,31547,0,0,0,0,0,1623513,-1459802,0,,1,2,"LOMBARDI, CLAIRMONT & KEEGAN",042511474,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,1,2,2,,2,,1,0,,,,,,,,,,,,
20210202100248NAL0031920562001,2019-04-01,2020-03-31,003,042482120,7454,,,0,,,,,,,,,,,,,,,,,,4572033,,,4579487,,,,60,60,4579427,7472,,,24,,,,,,,,,,,,,,,,,,5436032,,,5443528,,,,0,0,5443528,232000,,,,232000,23,,,,,,23,,,,0,,,,0,,922768,922768,,,,,,,1154791,290685,,,290685,,,,,,,5,5,290690,864101,,,1,2,"SULLIVAN BILLE, P.C.",043296201,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20210413111907NAL0006682433001,2019-07-01,2020-06-30,008,041366970,,,,,,,,,,,,,,,,,55917920,,,,,,,,55917920,,856,,,856,55917064,,,,,,,,,,,,,,,,,57112341,,,,,,,,57112341,,1004,,,1004,57111337,,,,,0,,,,,,,0,,,,0,,,,0,,,0,,,4555438,,,,4555438,3175593,,,3175593,,,,79822,,34972,70778,185572,3361165,1194273,,,3,1,DELOITTE & TOUCHE LLP,133891517,,2,,2,,2,,2,,1,10000000,2,,2,,2,,2,2,2,2,,2,,2,,,,1,,,,,,,,,4273931
20210415130150NAL0006326835001,2019-07-01,2020-06-08,002,042278461,,0,0,0,,,,,,,,,,760611,10885239,18498025,,,5136432,1838851,,,,,37119158,0,0,0,0,0,37119158,,0,0,0,,,,,,,,,,0,0,0,,,0,0,,,,,0,,,,,0,0,826296,1394810,205586,,2426692,0,0,0,0,40357,67112,107469,0,0,62518,62518,0,0,0,0,0,0,0,874213,1541060,0,0,382253,0,5394205,15019602,0,0,15019602,0,0,,0,16339,0,0,16339,15035941,-9641736,18652781,46130203,3,1,MARCUM ACCOUNTANTS,111986323,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,2,2,1,2,,1,1,2,,,,,,,,,,,,,
20210415071447NAL0008129553001,2019-07-01,2020-06-30,002,041866480,,,,,1889,,,,,,,,,,,,,,,,,3309901,,,3311790,,,,2000,2000,3309790,,,,,1720,,,,,,,,,,,,,,,,,1503012,,,1504732,,,,2000,2000,1502732,,,,,0,,,,,,,0,,,,0,,,,0,,-1538883,-1538883,,,,,,,-1538883,268175,,,268175,,,,,,,,0,268175,-1807058,,,1,2,"BOLLUS LYNCH, LLP",043037870,,2,,2,,2,,2,,1,5000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20210415071510NAL0011480448001,2019-07-01,2020-06-30,004,463044208,,,,,104,,,,,,,,,,,,,,,,,386615,,,386719,,,,100,100,386619,,,,,104,,,,,,,,,,,,,,,,,177639,,,177743,,,,100,100,177643,,,,,0,,,,,,,0,,,,0,,,,0,,-182662,-182662,,,,,,,-182662,26314,,,26314,,,,,,,,0,26314,-208976,,,1,2,"BOLLUS LYNCH, LLP",043037870,,2,,2,,2,,2,,1,5000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20210414145523NAL0005764771001,2019-07-01,2020-06-30,001,041866480,,2710000,,,1469117,21199033,,14683228,,36314817,,,,,,,,,6717865,,,1275787,,,84369847,,,,,,84369847,,2370000,,,4741416,13045794,,15301207,,44104182,,,,,,,,,7755276,,,660344,,,87978219,,,,,,87978219,6390000,,,,6390000,6644,410839,386181,,,,803664,,959889,,959889,,,,,,2204635,2204635,,,,,1049657,,11407845,5989102,,,5989102,,,,,,1810371,,1810371,7799473,3608372,,,3,1,"BOLLUS LYNCH, LLP",043037870,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,2,,2,2,2,,,,1,,,,,,,,,4275551
20210715115622NAL0014395825001,2019-10-01,2020-09-30,001,042880295,,,0,,0,,,,,,,,,80251,,15351179,,,,1225738,,,,,16657168,,,,,0,16657168,,,34923,,0,,,,,,,,,114015,,15518742,,,,2307054,,,,,17974734,,,,,0,17974734,,2100797,162816,,2263613,,,,,4783,16929,21712,,,,0,,,,0,,,0,,1152000,,,,,3437325,2110144,,,2110144,,,,,,9615,,9615,2119759,1317566,,,3,1,CLIFTONLARSONALLEN LLP,410746749,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20210713140725NAL0012887569001,2019-10-01,2020-09-30,001,042597651,,0,0,11884,5615697,,,,,,,,,,,,,,,,,,,,5627581,70858,0,0,0,70858,5556723,,0,0,2756,5248111,,,,,,,,,,,,,,,,,,,,5250867,70858,,,,70858,5180009,0,0,0,0,0,43436,0,0,0,,27,43463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,44222,352127,0,0,352127,0,,0,0,48609,10000,10200,68809,420936,-376714,0,,3,1,MAYER HOFFMAN MCCANN P. C.,431947695,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20210525080036NAL0007069137001,2019-11-01,2020-10-31,001,043067724,,,,,,,,,,,,,,,366707373,,,,,,,,,,366707373,,,,,0,366707373,,,,,,,,,,,,,,,404956505,,,,,,,,,,404956505,,,,,0,404956505,32514543,,,,32514543,,,,,,,0,,,,0,,,,0,,,0,14051508,,,,,,46566051,8316919,,,8316919,,,,,,,,0,8316919,38249132,,,1,2,JOHNSON OCONNOR FERON & CARUCCI LLP,203985546,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2,2,2,,2,,2,,,,1,,,,,,,,,4293000
20210525102729NAL0005520771001,2019-11-01,2020-10-31,001,041802790,,410000,,,,,,,,,,,,,61126517,,,,,,,,,,61536517,,,,,0,61536517,,9040000,,,,,,,,,,,,,61761725,,,,,,,,,,70801725,,,,,0,70801725,10040000,,,,10040000,,,,,,,0,,,,0,,,,0,,,0,2442677,,,,,,12482677,3217469,,,3217469,,,,,,,,0,3217469,9265208,,,1,2,JOHNSON OCONNOR FERON & CARUCCI LLP,203985546,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2,2,2,,2,,2,,,,1,,,,,,,,,4292857
20210714212350NAL0013884913001,2019-10-01,2020-09-30,004,042631963,0,0,0,0,,,,,,,,,,718568,73789107,15560155,,,27194102,8382764,8810198,,,,134454894,0,0,0,0,0,134454894,0,1915199,3679889,0,,,,,,,,,,863416,77845695,16003869,,,21958436,11280671,11394797,,,,144941972,,,,,0,144941972,3515283,5914966,92754,0,9523003,0,0,0,0,37646,262568,300214,0,0,478774,478774,0,0,0,0,0,0,0,6501409,1222487,0,0,814779,2908199,21748865,10721492,0,0,10721492,364813,0,0,0,175482,0,0,175482,11261787,10487078,0,,3,,"CARON & BLETZER, PLLC",043499945,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
20210526125032NAL0008420769001,2019-11-01,2020-10-31,005,041782600,,,,,,,,,,,,,,,11340535,,,,,,,,,,11340535,,,,,0,11340535,,950000,,,,,,,,,,,,,10985016,,,,,,,,,,11935016,,,,,0,11935016,950000,,,,950000,,,,,,,0,,,,0,,,,0,,,0,438140,,,,,,1388140,793659,,,793659,,,,,,,,0,793659,594481,,,1,2,JOHNSON OCONNOR FERON & CARUCCI LLP,203985546,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2,2,2,,2,,2,,,,1,,,,,,,,,4293146
20210713103215NAL0006864755001,2019-10-01,2020-09-30,002,042772059,,0,0,9361,52560,455180,,1088849,,,,,,,,,,,,,,26142583,,,27748533,0,0,0,4975286,4975286,22773247,40045,0,0,8947,72923,864645,,1537111,,,,,,,,,,,,,,43168028,,,45691699,,,,4339776,4339776,41351923,2176246,0,0,0,2176246,50270,0,0,0,,0,50270,0,0,0,0,0,0,0,0,0,17005366,17005366,0,0,0,0,0,0,19231882,536611,0,0,536611,0,,111944,0,0,0,4651,4651,653206,18578676,0,,1,2,"GRASSI & CO. CPAS, P.C.",113266576,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,
