ACK_ID,SCH_H_PLAN_YEAR_BEGIN_DATE,SCH_H_TAX_PRD,SCH_H_PN,SCH_H_EIN,NON_INT_BEAR_CASH_BOY_AMT,EMPLR_CONTRIB_BOY_AMT,PARTCP_CONTRIB_BOY_AMT,OTHER_RECEIVABLES_BOY_AMT,INT_BEAR_CASH_BOY_AMT,GOVT_SEC_BOY_AMT,CORP_DEBT_PREFERRED_BOY_AMT,CORP_DEBT_OTHER_BOY_AMT,PREF_STOCK_BOY_AMT,COMMON_STOCK_BOY_AMT,JOINT_VENTURE_BOY_AMT,REAL_ESTATE_BOY_AMT,OTHER_LOANS_BOY_AMT,PARTCP_LOANS_BOY_AMT,INT_COMMON_TR_BOY_AMT,INT_POOL_SEP_ACCT_BOY_AMT,INT_MASTER_TR_BOY_AMT,INT_103_12_INVST_BOY_AMT,INT_REG_INVST_CO_BOY_AMT,INS_CO_GEN_ACCT_BOY_AMT,OTH_INVST_BOY_AMT,EMPLR_SEC_BOY_AMT,EMPLR_PROP_BOY_AMT,BLDGS_USED_BOY_AMT,TOT_ASSETS_BOY_AMT,BNFTS_PAYABLE_BOY_AMT,OPRTNG_PAYABLE_BOY_AMT,ACQUIS_INDBT_BOY_AMT,OTHER_LIAB_BOY_AMT,TOT_LIABILITIES_BOY_AMT,NET_ASSETS_BOY_AMT,NON_INT_BEAR_CASH_EOY_AMT,EMPLR_CONTRIB_EOY_AMT,PARTCP_CONTRIB_EOY_AMT,OTHER_RECEIVABLES_EOY_AMT,INT_BEAR_CASH_EOY_AMT,GOVT_SEC_EOY_AMT,CORP_DEBT_PREFERRED_EOY_AMT,CORP_DEBT_OTHER_EOY_AMT,PREF_STOCK_EOY_AMT,COMMON_STOCK_EOY_AMT,JOINT_VENTURE_EOY_AMT,REAL_ESTATE_EOY_AMT,OTHER_LOANS_EOY_AMT,PARTCP_LOANS_EOY_AMT,INT_COMMON_TR_EOY_AMT,INT_POOL_SEP_ACCT_EOY_AMT,INT_MASTER_TR_EOY_AMT,INT_103_12_INVST_EOY_AMT,INT_REG_INVST_CO_EOY_AMT,INS_CO_GEN_ACCT_EOY_AMT,OTH_INVST_EOY_AMT,EMPLR_SEC_EOY_AMT,EMPLR_PROP_EOY_AMT,BLDGS_USED_EOY_AMT,TOT_ASSETS_EOY_AMT,BNFTS_PAYABLE_EOY_AMT,OPRTNG_PAYABLE_EOY_AMT,ACQUIS_INDBT_EOY_AMT,OTHER_LIAB_EOY_AMT,TOT_LIABILITIES_EOY_AMT,NET_ASSETS_EOY_AMT,EMPLR_CONTRIB_INCOME_AMT,PARTICIPANT_CONTRIB_AMT,OTH_CONTRIB_RCVD_AMT,NON_CASH_CONTRIB_BS_AMT,TOT_CONTRIB_AMT,INT_BEAR_CASH_AMT,INT_ON_GOVT_SEC_AMT,INT_ON_CORP_DEBT_AMT,INT_ON_OTH_LOANS_AMT,INT_ON_PARTCP_LOANS_AMT,INT_ON_OTH_INVST_AMT,TOTAL_INTEREST_AMT,DIVND_PREF_STOCK_AMT,DIVND_COMMON_STOCK_AMT,REGISTERED_INVST_AMT,TOTAL_DIVIDENDS_AMT,TOTAL_RENTS_AMT,AGGREGATE_PROCEEDS_AMT,AGGREGATE_COSTS_AMT,TOT_GAIN_LOSS_SALE_AST_AMT,UNREALZD_APPRCTN_RE_AMT,UNREALZD_APPRCTN_OTH_AMT,TOT_UNREALZD_APPRCTN_AMT,GAIN_LOSS_COM_TRUST_AMT,GAIN_LOSS_POOL_SEP_AMT,GAIN_LOSS_MASTER_TR_AMT,GAIN_LOSS_103_12_INVST_AMT,GAIN_LOSS_REG_INVST_AMT,OTHER_INCOME_AMT,TOT_INCOME_AMT,DISTRIB_DRT_PARTCP_AMT,INS_CARRIER_BNFTS_AMT,OTH_BNFT_PAYMENT_AMT,TOT_DISTRIB_BNFT_AMT,TOT_CORRECTIVE_DISTRIB_AMT,TOT_DEEMED_DISTR_PART_LNS_AMT,TOT_INT_EXPENSE_AMT,PROFESSIONAL_FEES_AMT,CONTRACT_ADMIN_FEES_AMT,INVST_MGMT_FEES_AMT,OTHER_ADMIN_FEES_AMT,TOT_ADMIN_EXPENSES_AMT,TOT_EXPENSES_AMT,NET_INCOME_AMT,TOT_TRANSFERS_TO_AMT,TOT_TRANSFERS_FROM_AMT,ACCTNT_OPINION_TYPE_CD,ACCT_PERFORMED_LTD_AUDIT_IND,ACCOUNTANT_FIRM_NAME,ACCOUNTANT_FIRM_EIN,ACCT_OPIN_NOT_ON_FILE_IND,FAIL_TRANSMIT_CONTRIB_IND,FAIL_TRANSMIT_CONTRIB_AMT,LOANS_IN_DEFAULT_IND,LOANS_IN_DEFAULT_AMT,LEASES_IN_DEFAULT_IND,LEASES_IN_DEFAULT_AMT,PARTY_IN_INT_NOT_RPTD_IND,PARTY_IN_INT_NOT_RPTD_AMT,PLAN_INS_FDLTY_BOND_IND,PLAN_INS_FDLTY_BOND_AMT,LOSS_DISCV_DUR_YEAR_IND,LOSS_DISCV_DUR_YEAR_AMT,ASSET_UNDETERM_VAL_IND,ASSET_UNDETERM_VAL_AMT,NON_CASH_CONTRIB_IND,NON_CASH_CONTRIB_AMT,AST_HELD_INVST_IND,FIVE_PRCNT_TRANS_IND,ALL_PLAN_AST_DISTRIB_IND,FAIL_PROVIDE_BENEFIT_DUE_IND,FAIL_PROVIDE_BENEFIT_DUE_AMT,PLAN_BLACKOUT_PERIOD_IND,COMPLY_BLACKOUT_NOTICE_IND,RES_TERM_PLAN_ADPT_IND,RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,COVERED_PBGC_INSURANCE_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHON_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER,ACCT_PERF_LTD_AUDIT_103_8_IND,ACCT_PERF_LTD_AUDIT_103_12_IND,ACCT_PERF_NOT_LTD_AUDIT_IND,SALARIES_ALLOWANCES_AMT,OTH_RECORDKEEPING_FEES_AMT,IQPA_AUDIT_FEES_AMT,TRUSTEE_CUSTODIAL_FEES_AMT,ACTUARIAL_FEES_AMT,LEGAL_FEES_AMT,VALUATION_APPRAISAL_FEES_AMT,OTHER_TRUSTEE_FEES_EXPENSES_AMT
20231005093059NAL0014183971001,2022-01-01,2022-12-31,002,851665706,,,,,665,,,,,,,,,,,,,,,,,40100000,,,40100665,,,,116754281,116754281,-76653616,,,,,665,,,,,,,,,,,,,,,,,26300000,,,26300665,,,,115533264,115533264,-89232599,2757363,,,,2757363,,,,,,,0,,,,0,,,,0,,-13800001,-13800001,,,,,,,-11042638,1915,,,1915,,,1534430,,,,,0,1536345,-12578983,,,1,,CLIFTONLARSONALLEN LLP,410746749,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20231002111837NAL0017119841001,2022-01-01,2022-12-31,003,043402944,,0,,396,345963,,,,,,,,,,,,,,,,,10685044,,,11031403,,,251914,0,251914,10779489,,0,,384,374436,,,,,,,,,,,,,,,,,9011951,,,9386771,,,0,0,0,9386771,252476,,,,252476,3145,,,,,,3145,,336622,,336622,,,,0,,-1349535,-1349535,,,,,,,-757292,621933,,,621933,,,13393,100,,,,100,635426,-1392718,,,1,,"PKF O'CONNOR DAVIES, LLP",271728945,,2,,2,,2,,2,,1,7000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20230911145204NAL0013291523001,2022-01-01,2022-12-31,002,042324804,,,,,131637,,,,,,,,,,,,,,,,,47906051,,,48037688,,,,36239914,36239914,11797774,,,,,85939,,,,,,,,,,,,,,,,,41873508,,,41959447,,,,34618264,34618264,7341183,4525497,,,,4525497,1684,,,,,,1684,,,,0,,,,0,,-6032543,-6032543,,,,,,,-1505362,1325695,,,1325695,,,1558316,,,,,0,2884011,-4389373,,67218,1,,"SULLIVAN AND FOLAN, LLC",043252952,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20230907100126NAL0008622467001,2022-01-01,2022-12-31,003,043497377,,,,,174,,,,,,,,,,,,,,,,,28111082,,,28111256,,,,9004300,9004300,19106956,,,,,172,,,,,,,,,,,,,,,,,10946384,,,10946556,,,,8378796,8378796,2567760,784158,,,,784158,1143,,,,,,1143,,180501,,180501,,,,0,,-17012756,-17012756,,,,,-32647,,-16079601,166956,,,166956,,,292639,,,,,0,459595,-16539196,,,1,,"CARON & BLETZER, PLLC",043499945,,2,,2,,2,,2,,1,5000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,1,,,,,,,,,,
20230731124904NAL0033772098001,2022-01-01,2022-12-31,002,043175021,463965,13708,,,44924,,,,,0,,,,,,,,,1999004,,,2496084,,,5017685,,,156668,0,156668,4861017,148264,15173,,,156342,,,,,0,,,,,,,,,2036257,,,2402402,,,4758438,,,61236,0,61236,4697202,355579,,,,355579,52868,,,,,,52868,,88837,,88837,,,,0,,-385088,-385088,,,,,,,112196,258540,,,258540,,,4538,12933,,,,12933,276011,-163815,,,1,,SULLIVAN & FOLAN LLC,043252952,,2,,2,,2,,2,,1,475844,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20230822063928NAL0002453139001,2022-01-01,2022-12-31,002,042821431,,2500000,,,35101,,,,,,,,,,,,,,,,,20719350,,,23254451,,,,,0,23254451,,1140000,,,129555,,,,,,,,,,,,,,,,,23138550,,,24408105,,,,,0,24408105,1450000,,,,1450000,499,,,,,,499,,,,0,,,,0,,2419199,2419199,,,,,,,3869698,2593744,,,2593744,,,,,,,,0,2593744,1275954,,122300,1,,"PFK O'CONNOR DAVIES, LLP",271728945,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,1,,,,,,,,,,
20230731103350NAL0016806577001,2022-01-01,2022-12-31,003,270396940,21508,,,,,,,,,,,,,,,,,,,,,402276000,,,402297508,12908,,908072,,920980,401376528,18943,,,,,,,,,,,,,,,,,,,,,495005000,,,495023943,10433,,893706,,904139,494119804,639314,,,,639314,133,,,,,,133,,,,,,,,,,92729000,92729000,,,,,,,93368447,601716,,,601716,,,23455,,,,,,625171,92743276,,,1,,RSM US LLP,420714325,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20230731151606NAL0009169443001,2022-01-01,2022-12-31,002,471008886,8404686,2445588,,0,0,0,,,,,,,,,,,,,,,,150610000,,,161460274,,,873884,,873884,160586390,12447,2243976,,0,0,7332143,,,,,,,,,,,,,,,,200850000,,,210438566,,,849892,,849892,209588674,2304550,,,,2304550,2890,,,,,,2890,,4000000,,4000000,,3300000,3264737,35263,,50240001,50240001,,,,,,,56582704,7543562,,,7543562,,,36583,,,275,,275,7580420,49002284,,,1,,"WOLF & COMPANY, P.C.",042689883,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20240207135441NAL0044372992001,2022-05-01,2023-04-30,004,822323992,,,,846669,,,,,,,,,,,,,,,13661126,,,,,,14507795,,,,,0,14507795,,,,,,,,,,,,,,,,,,,14888361,,,,,,14888361,,,,,0,14888361,,,,,0,,,,,,,0,,,380566,380566,,,,0,,,0,,,,,,,380566,0,,,0,,,,,,,,0,0,380566,,,,,,,2,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20231030105135NAL0026847186001,2022-01-01,2022-12-31,003,042741165,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,9960000,,,9960000,,,56000000,,56000000,-46040000,4000000,,,,4000000,,,,,,,0,,,,0,,,,0,,-50040000,-50040000,,,,,,,-46040000,,,,0,,,,,,,,0,0,-46040000,,,1,,RSM US LLP,420714325,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,
20240131143328NAL0030658320001,2022-07-01,2023-06-30,002,042517090,4408333,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,70148873,0,0,74717206,0,0,0,0,0,74717206,123667,392027,0,0,1346150,4414219,0,0,0,0,0,0,0,0,0,,0,0,0,,0,83426633,0,0,89702696,18607,0,0,0,18607,89684089,5781162,,,,5781162,43084,2419,,,,,45503,,,,0,,,,0,,13330188,13330188,,,,,,,19156853,4182357,,,4182357,,,,,7613,,,7613,4189970,14966883,,,1,,"GRAY, GRAY & GRAY, LLP",042088368,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20231012101743NAL0021076899001,2022-01-01,2022-12-31,002,042273500,1416780,,,327,,,,,,,,,,,,,,,,,,,,,1417107,,68940,,,68940,1348167,0,,,0,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,0,,,,,0,,,,,,,0,,,,0,,,,0,,,0,,,,,,,0,1348167,,,1348167,,,,,,,,0,1348167,-1348167,,,1,,"KATZ, NANNIS & SOLOMON, PC",042887211,,2,,2,,2,,2,,1,156465,2,,2,,2,,2,2,1,2,,2,,1,0,,,,,,,,,,,,,,,1,,,,,,,,
20231013155539NAL0045660928001,2022-01-01,2022-12-31,004,042389826,,2487217,,,381227,,,,,,,,,169356,,,,,,,,56864999,,,59902799,709303,,,2218,711521,59191278,,823450,,21,4762,,,,,,,,,175247,,,,,,,,77948556,,,78952036,,,,2218,2218,78949818,4398345,,,,4398345,3573,,,,4027,,7600,,,,0,,,,0,,21083558,21083558,,,,,,,25489503,5730743,,,5730743,,,,,,220,,220,5730963,19758540,,,1,,"KAHN, LITWIN, RENZA & CO., LTD",050409384,,2,,2,,2,,2,,1,1100000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20231013154517NAL0068283730001,2022-01-01,2022-12-31,001,364488912,,1695707,,,106872,,,,,,,,,,,,,,,,2,11201091,,,13003672,,,9587051,228802,9815853,3187819,,1681727,,,80884,,,,,,,,,,,,,,,,0,11441148,,,13203759,,,8097830,193261,8291091,4912668,1681727,,,,1681727,,,,,,,0,,173990,,173990,,,,0,,240057,240057,,,,,,,2095774,135450,,,135450,,,233855,1620,,,,1620,370925,1724849,,,1,,CITRIN COOPERMAN & COMPANY LLP,222428965,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
