ACK_ID,SCH_H_PLAN_YEAR_BEGIN_DATE,SCH_H_TAX_PRD,SCH_H_PN,SCH_H_EIN,NON_INT_BEAR_CASH_BOY_AMT,EMPLR_CONTRIB_BOY_AMT,PARTCP_CONTRIB_BOY_AMT,OTHER_RECEIVABLES_BOY_AMT,INT_BEAR_CASH_BOY_AMT,GOVT_SEC_BOY_AMT,CORP_DEBT_PREFERRED_BOY_AMT,CORP_DEBT_OTHER_BOY_AMT,PREF_STOCK_BOY_AMT,COMMON_STOCK_BOY_AMT,JOINT_VENTURE_BOY_AMT,REAL_ESTATE_BOY_AMT,OTHER_LOANS_BOY_AMT,PARTCP_LOANS_BOY_AMT,INT_COMMON_TR_BOY_AMT,INT_POOL_SEP_ACCT_BOY_AMT,INT_MASTER_TR_BOY_AMT,INT_103_12_INVST_BOY_AMT,INT_REG_INVST_CO_BOY_AMT,INS_CO_GEN_ACCT_BOY_AMT,OTH_INVST_BOY_AMT,EMPLR_SEC_BOY_AMT,EMPLR_PROP_BOY_AMT,BLDGS_USED_BOY_AMT,TOT_ASSETS_BOY_AMT,BNFTS_PAYABLE_BOY_AMT,OPRTNG_PAYABLE_BOY_AMT,ACQUIS_INDBT_BOY_AMT,OTHER_LIAB_BOY_AMT,TOT_LIABILITIES_BOY_AMT,NET_ASSETS_BOY_AMT,NON_INT_BEAR_CASH_EOY_AMT,EMPLR_CONTRIB_EOY_AMT,PARTCP_CONTRIB_EOY_AMT,OTHER_RECEIVABLES_EOY_AMT,INT_BEAR_CASH_EOY_AMT,GOVT_SEC_EOY_AMT,CORP_DEBT_PREFERRED_EOY_AMT,CORP_DEBT_OTHER_EOY_AMT,PREF_STOCK_EOY_AMT,COMMON_STOCK_EOY_AMT,JOINT_VENTURE_EOY_AMT,REAL_ESTATE_EOY_AMT,OTHER_LOANS_EOY_AMT,PARTCP_LOANS_EOY_AMT,INT_COMMON_TR_EOY_AMT,INT_POOL_SEP_ACCT_EOY_AMT,INT_MASTER_TR_EOY_AMT,INT_103_12_INVST_EOY_AMT,INT_REG_INVST_CO_EOY_AMT,INS_CO_GEN_ACCT_EOY_AMT,OTH_INVST_EOY_AMT,EMPLR_SEC_EOY_AMT,EMPLR_PROP_EOY_AMT,BLDGS_USED_EOY_AMT,TOT_ASSETS_EOY_AMT,BNFTS_PAYABLE_EOY_AMT,OPRTNG_PAYABLE_EOY_AMT,ACQUIS_INDBT_EOY_AMT,OTHER_LIAB_EOY_AMT,TOT_LIABILITIES_EOY_AMT,NET_ASSETS_EOY_AMT,EMPLR_CONTRIB_INCOME_AMT,PARTICIPANT_CONTRIB_AMT,OTH_CONTRIB_RCVD_AMT,NON_CASH_CONTRIB_BS_AMT,TOT_CONTRIB_AMT,INT_BEAR_CASH_AMT,INT_ON_GOVT_SEC_AMT,INT_ON_CORP_DEBT_AMT,INT_ON_OTH_LOANS_AMT,INT_ON_PARTCP_LOANS_AMT,INT_ON_OTH_INVST_AMT,TOTAL_INTEREST_AMT,DIVND_PREF_STOCK_AMT,DIVND_COMMON_STOCK_AMT,REGISTERED_INVST_AMT,TOTAL_DIVIDENDS_AMT,TOTAL_RENTS_AMT,AGGREGATE_PROCEEDS_AMT,AGGREGATE_COSTS_AMT,TOT_GAIN_LOSS_SALE_AST_AMT,UNREALZD_APPRCTN_RE_AMT,UNREALZD_APPRCTN_OTH_AMT,TOT_UNREALZD_APPRCTN_AMT,GAIN_LOSS_COM_TRUST_AMT,GAIN_LOSS_POOL_SEP_AMT,GAIN_LOSS_MASTER_TR_AMT,GAIN_LOSS_103_12_INVST_AMT,GAIN_LOSS_REG_INVST_AMT,OTHER_INCOME_AMT,TOT_INCOME_AMT,DISTRIB_DRT_PARTCP_AMT,INS_CARRIER_BNFTS_AMT,OTH_BNFT_PAYMENT_AMT,TOT_DISTRIB_BNFT_AMT,TOT_CORRECTIVE_DISTRIB_AMT,TOT_DEEMED_DISTR_PART_LNS_AMT,TOT_INT_EXPENSE_AMT,PROFESSIONAL_FEES_AMT,CONTRACT_ADMIN_FEES_AMT,INVST_MGMT_FEES_AMT,OTHER_ADMIN_FEES_AMT,TOT_ADMIN_EXPENSES_AMT,TOT_EXPENSES_AMT,NET_INCOME_AMT,TOT_TRANSFERS_TO_AMT,TOT_TRANSFERS_FROM_AMT,ACCTNT_OPINION_TYPE_CD,ACCT_PERFORMED_LTD_AUDIT_IND,ACCOUNTANT_FIRM_NAME,ACCOUNTANT_FIRM_EIN,ACCT_OPIN_NOT_ON_FILE_IND,FAIL_TRANSMIT_CONTRIB_IND,FAIL_TRANSMIT_CONTRIB_AMT,LOANS_IN_DEFAULT_IND,LOANS_IN_DEFAULT_AMT,LEASES_IN_DEFAULT_IND,LEASES_IN_DEFAULT_AMT,PARTY_IN_INT_NOT_RPTD_IND,PARTY_IN_INT_NOT_RPTD_AMT,PLAN_INS_FDLTY_BOND_IND,PLAN_INS_FDLTY_BOND_AMT,LOSS_DISCV_DUR_YEAR_IND,LOSS_DISCV_DUR_YEAR_AMT,ASSET_UNDETERM_VAL_IND,ASSET_UNDETERM_VAL_AMT,NON_CASH_CONTRIB_IND,NON_CASH_CONTRIB_AMT,AST_HELD_INVST_IND,FIVE_PRCNT_TRANS_IND,ALL_PLAN_AST_DISTRIB_IND,FAIL_PROVIDE_BENEFIT_DUE_IND,FAIL_PROVIDE_BENEFIT_DUE_AMT,PLAN_BLACKOUT_PERIOD_IND,COMPLY_BLACKOUT_NOTICE_IND,RES_TERM_PLAN_ADPT_IND,RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,COVERED_PBGC_INSURANCE_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHON_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER,ACCT_PERF_LTD_AUDIT_103_8_IND,ACCT_PERF_LTD_AUDIT_103_12_IND,ACCT_PERF_NOT_LTD_AUDIT_IND,SALARIES_ALLOWANCES_AMT,OTH_RECORDKEEPING_FEES_AMT,IQPA_AUDIT_FEES_AMT,TRUSTEE_CUSTODIAL_FEES_AMT,ACTUARIAL_FEES_AMT,LEGAL_FEES_AMT,VALUATION_APPRAISAL_FEES_AMT,OTHER_TRUSTEE_FEES_EXPENSES_AMT
20180807160254P030106869495001,2016-10-01,2017-09-30,002,042880295,1367,0,0,0,517736,,,,,,,,,,,,,,,,,111832380,,,112351483,0,0,0,658,658,112350825,3973,0,0,0,398081,,,,,,,,,,,,,,,,,131508000,,,131910054,,,,235,235,131909819,3574250,0,0,0,3574250,514,0,0,0,,0,514,0,0,0,0,0,0,0,0,0,19675620,19675620,0,0,0,0,0,4425750,27676134,8117140,0,0,8117140,0,,0,0,0,0,0,0,8117140,19558994,0,,1,2,"MURPHY,EDWARDS,GONCALVES&FERRERA,PC",760754060,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20180716155617P040030864175001,2016-10-01,2017-09-30,001,042597651,,,,2448,152278,,,,,,,,,11892,,,,,,,,30606358,,,30772976,71337,,,0,71337,30701639,,,,124331,6036247,,,,,,,,,7140,,,,,,,,0,,,6167718,71337,,,7140,78477,6089241,0,0,0,0,0,87547,0,0,0,377,0,87924,0,0,0,0,0,27867615,27759017,108598,0,-2847342,-2847342,0,0,0,0,0,0,-2650820,21791103,0,0,21791103,0,7140,0,47355,109821,6159,0,163335,21961578,-24612398,0,,3,1,"MAYER HOFFMAN MCCANN, P. C.",431947695,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20180824161623P040004522441001,2016-10-01,2017-09-30,003,042631963,,5303902,0,36085,,,,,,92423981,,,,,,10986772,,,14945818,,,99807823,,,223504381,1328399,0,0,0,1328399,222175982,,6856134,0,0,,,,,,112656096,,,,,,7402104,,,19760515,,,120087027,,,266761876,0,,,,0,266761876,6856134,0,0,0,6856134,0,0,0,0,,0,0,0,36085,539548,575633,0,0,0,0,0,42311766,42311766,0,131460,0,0,421192,0,50296185,5634777,0,0,5634777,0,,0,0,39514,36000,0,75514,5710291,44585894,0,,1,2,"CARON & BLETZER, PLLC",143499945,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20180116110144P030016672573001,2016-04-01,2017-03-31,003,042482120,7466,,,149,,,,,,,,,,,,,,,,,,7248489,,,7256104,,,,,0,7256104,7431,,,217,,,,,,,,,,,,,,,,,,4940973,,,4948621,,,,,0,4948621,,,,,0,9,,,,,,9,,,,0,,,,0,,-1666345,-1666345,,,,,,,-1666336,641102,,,641102,,,,45,,,,45,641147,-2307483,,,1,2,"SULLIVAN BILLE, P.C.",043296201,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171011122002P030167628477001,2016-01-01,2016-12-31,003,042041968,983,,,,,,,,,,,,,,,,,,16222237,,17,75301590,,,91524827,,,,1000,1000,91523827,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,0,,,,,,,0,,18980,,18980,,,,0,,2180934,2180934,,,,,,2036226,4236140,95759950,,17,95759967,,,,,,,,0,95759967,-91523827,,,1,2,SPARROW AND COMPANY,050431790,,2,,2,,2,,2,,1,1700000,2,,2,,2,,2,2,1,2,,2,,1,0,,,,,,,,,,,2,,,,,,,,,,,,
20171011084746P040217291265001,2016-01-01,2016-12-31,002,042803764,,,,,,,,,,,,,,,,,,,,,,16900000,,,16900000,,,14705000,,14705000,2195000,,,,,,,,,,,,,,,,,,,,,,18000000,,,18000000,,,13840000,,13840000,4160000,1478404,,,,1478404,,,,,,,0,,,,0,,,,0,,1100000,1100000,,,,,,,2578404,,,,0,,,613404,,,,,0,613404,1965000,,,1,2,"GRAY, GRAY, & GRAY, LLP",042088368,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171115113655P030007724457001,2016-03-01,2017-02-28,002,042324804,,0,0,0,179393,,,,,11779460,,,,,,,,,,,,,,,11958853,0,0,0,0,0,11958853,,3500000,0,7531,124007,,,,,11923909,,,,,,,,,,,,,,,15555447,,,,,0,15555447,4301297,0,0,0,4301297,395,0,0,0,,0,395,0,817639,0,817639,0,0,0,0,0,144449,144449,0,0,0,0,0,-750619,4513161,916567,0,0,916567,0,,0,0,0,0,0,0,916567,3596594,0,,1,2,"SULLIVAN AND FOLAN, LLC",043252952,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171015111804P040206464551001,2016-01-01,2016-12-31,002,043484613,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,1615400,,,1615400,,,17986954,,17986954,-16371554,2514315,,,,2514315,,,,,,,0,,,,0,,,,0,,-18884600,-18884600,,,,,,,-16370285,,,,0,,,1269,,,,,0,1269,-16371554,,,1,2,"CARON & BLETZER, PLLC",043499945,,2,,2,,2,,2,,1,162000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171015091103P040206313863001,2016-01-01,2016-12-31,003,041174490,,,,,142521,,,,,,,,,,,,,,,,,9275946,,,9418467,,,3926014,,3926014,5492453,,,,,213030,,,,,,,,,,,,,,,,,6891661,,,7104691,,,,,0,7104691,,,,,0,446,,,,,,446,,164723,,164723,,,,0,,2024190,2024190,,,,,,,2189359,314013,,1329,315342,,,261779,,,,,0,577121,1612238,,,3,1,BERY DUNN MCNEIL & PARKER LLC,010523282,,2,,2,,2,,2,,1,5000000,2,,2,,2,,1,2,2,2,,2,,1,0,,,,,,,,,,,,,,,,,,,,,,,
20171016150956P040103565647003,2016-01-01,2016-12-31,001,364488912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852752,,,100,,,,,,,,,,,,,,,,,,,,1852852,,,,,,1852852,1852852,,,,1852852,,,,,,,,,,,,,,,,,,,,,,,,,1852852,,,,,,,,,,,,,,1852852,,,1,2,CITRIN COOPERMAN & COMPANY LLP,222428965,,2,,2,,2,,2,,1,1000000,2,,2,,2,,2,2,2,2,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
20171013140632P030195082215001,2016-01-01,2016-12-31,003,521405842,,,,,752852,,,,,,,,,,,,,,,,,11560807,,,12313659,,,,,0,12313659,,,,,706588,,,,,,,,,,,,,,,,,10357303,,,11063891,,,,,0,11063891,78757,,,,78757,3705,,,,,,3705,,,,0,,,,0,,-73838,-73838,,,,,,,8624,1258392,,,1258392,,,,,,,,0,1258392,-1249768,,,1,2,MAYER HOFFMAN MCCANN PC,431947695,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171016113209P040209131095001,2016-01-01,2016-12-31,003,041123040,,0,0,0,0,,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,22960216,,,22960216,,,,11261096,11261096,11699120,821388,0,0,,821388,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,11088336,11088336,0,0,0,0,0,0,11909724,0,0,0,0,0,,210604,0,0,0,0,0,210604,11699120,0,,3,1,"GRAY, GRAY & GRAY, LLP",042088368,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20180129104848P030002236873001,2016-07-01,2017-06-30,004,042259905,,0,0,1,5213,,,,,,,,,,,,,,,,,7608965,,,7614179,0,0,0,3804879,3804879,3809300,,0,0,9,2947,,,,,,,,,,,,,,,,,2620542,,,2623498,,,,3567074,3567074,-943576,327600,0,0,0,327600,26,0,0,0,,0,26,0,0,0,0,0,0,0,0,0,-4318953,-4318953,0,0,0,0,0,0,-3991327,671754,0,0,671754,0,,89795,0,0,0,0,0,761549,-4752876,0,,1,2,"LOMBARDI, CLAIRMONT & KEEGAN",042511474,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171008081305P040210392049001,2016-01-01,2016-12-31,004,041309690,,,,,499323,,,,,,,,,,,,,,,,,44538495,,,45037818,1756391,,,,1756391,43281427,,,,,422018,,,,,,,,,,,,,,,,,35591546,,,36013564,1141286,,,,1141286,34872278,40505,,,,40505,-13773,,,,,,-13773,,533804,,533804,,,,0,,-2595486,-2595486,,,,,,,-2034950,6374199,,,6374199,,,,,,,,0,6374199,-8409149,,,1,2,"WOLF & COMPANY, P.C.",042689883,,2,,2,,2,,2,,1,10000000,2,,2,,2,,1,1,2,2,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
20171010103403P030186191943001,2016-01-01,2016-12-31,002,201998367,56893,300000,,0,0,,,0,,928993,,,,,,,,,,,,,,,1285886,,,,,0,1285886,10000,400000,,16082,21839,,,1252479,,0,,,,,,,,,,,,,,,1700400,,,,,0,1700400,400000,,,,400000,,,65640,,,,65640,,,60,60,,,,0,,-31194,-31194,,,,,,,434506,16933,,,16933,,,,,,3059,,3059,19992,414514,,,1,2,"DICICCO, GULMAN & COMPANY, LLP",043296226,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171010160202P040193024503001,2016-01-01,2016-12-31,003,041078435,,0,0,0,0,,,,,,,,,,,,,,,,,10617680,,,10617680,0,0,0,4173097,4173097,6444583,,0,0,0,0,,,,,,,,,,,,,,,,,13055796,,,13055796,,,,4071182,4071182,8984614,246633,0,0,,246633,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2508434,2508434,0,0,0,0,0,0,2755067,70317,0,0,70317,0,,144719,0,0,0,0,0,215036,2540031,0,,1,2,BAKER NEWMAN NOYES,010494526,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20180417075319P030008410599001,2016-10-01,2017-09-30,002,042318619,1494,11098,,,,,,,,,,,,,,,,,,,,309658,,,322250,,,,,0,322250,309658,0,,,,,,,,,,,,,,,,,,,,0,,,309658,,,,,0,309658,5059,,,,5059,,,,,,,0,,,,0,,309658,309658,0,,,0,,,,,,,5059,16776,,,16776,,,,,,,875,875,17651,-12592,,,1,2,MAYER HOFFMAN MCCANN PC,431947695,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,1,0,,,,,,,,,,,,,,,,,,,,,,,
20171206112708P040303019943001,2016-05-01,2017-04-30,004,042793755,,0,0,0,,,,,,,,,,,,,,,,,,26000815,,,26000815,0,0,0,6781539,6781539,19219276,,0,0,0,,,,,,,,,,,,,,,,,,39296678,,,39296678,,,,6028035,6028035,33268643,1036776,0,0,0,1036776,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,14030761,14030761,0,0,0,0,0,0,15067537,734898,0,0,734898,0,,283272,0,0,0,0,0,1018170,14049367,0,,1,2,"SANSIVERI KIMBALL, & COMPANY",050255779,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171013143334P030195177639001,2016-01-01,2016-12-31,004,042389826,,0,0,0,1551834,,,,,,,,,41393,,,,,3430012,,,7868116,,,12891355,0,0,0,950,950,12890405,,0,0,0,1731744,,,,,,,,,89906,,,,,4269341,,,8166977,,,14257968,,,,0,0,14257968,1101600,0,0,0,1101600,45,0,0,0,2620,0,2665,0,0,91716,91716,0,0,0,0,0,461578,461578,0,0,0,0,0,153270,1810829,415914,0,0,415914,0,0,0,0,0,27352,0,27352,443266,1367563,0,,1,2,"KAHN, LITWIN, RENZA & CO., LTD",050409384,,2,0,2,0,2,0,2,0,1,1100000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171012125806P030169632333001,2016-01-01,2016-12-31,003,043130808,0,,,106893,19250,,,,,,,,,,,,,,,,,50239569,,,50365712,,,21600402,,21600402,28765310,0,,,105914,108041,,,,,,,,,,,,,,,,,66725770,,,66939725,,,20954430,,20954430,45985295,1011490,,,,1011490,580,,,,,,580,,424941,,424941,,355941,333451,22490,,16946227,16946227,,,,,,,18405728,483730,,,483730,,,702013,,,,,0,1185743,17219985,,,1,2,WOLF & COMPANY P.C.,042689883,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171013181236P030172085261001,2016-01-01,2016-12-31,003,042745179,100,,,,,,,,,,,,,,,,,,,,,4684933,,,4685033,,,687733,,687733,3997300,100,,,,,,,,,,,,,,,,,,,,,5065348,,,5065448,,,449042,,449042,4616406,276316,,,,276316,,,,,,,0,,,,0,,,,0,,576294,576294,,,,,,,852610,195880,,,195880,,,37624,,,,,0,233504,619106,,,1,2,"KING, MCNAMARA & MORIARTY",042686846,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171016093043P040208744983001,2016-01-01,2016-12-31,002,042273500,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,,650000,,,,,,,,,,,,,,,,,,,,,,,650000,,,,,0,650000,650000,,,,650000,,,,,,,0,,,,0,,,,0,,,0,,,,,,,650000,,,,0,,,,,,,,0,0,650000,,,1,2,"KATZ, NANNIS & SOLOMON, PC",042887211,,2,,2,,2,,2,,2,,2,,2,,2,,2,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171016100728P040171602413001,2016-01-01,2016-12-31,002,043061714,,525000,,,,,,,,,,,,,,,,,39613,,,7263285,,,7827898,0,,3144005,65527,3209532,4618366,,132978,,,,,,,,,,,,,,,,,494634,,,9123623,,,9751235,,,2761486,57499,2818985,6932250,671256,,,,671256,533,,,,,,533,,,,,,,,,,1964681,1964681,,,,,,,2636470,174854,,,174854,,,147732,,,,,,322586,2313884,,,1,2,CARON & BLETZER,043499945,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171014095255P040009872837001,2016-01-01,2016-12-31,002,261697053,101,0,0,0,0,,,,,,,,,,,,,,,,,48020000,,,48020101,0,0,0,9798956,9798956,38221145,0,5558,0,0,101,,,,,,,,,,,,,,,,,58210000,,,58215659,,,,9218468,9218468,48997191,1141371,0,0,0,1141371,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,10190000,10190000,0,0,0,0,0,101,11331472,208640,0,0,208640,0,,346684,0,0,0,102,102,555426,10776046,0,,1,2,BDO USA LLP,135381590,,2,0,2,0,2,0,2,0,1,15000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171016105954P040010070229001,2016-07-01,2016-12-31,003,743073286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,7568308,0,0,7568308,0,0,0,4497095,4497095,3071213,281898,0,0,0,281898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2873328,2873328,0,0,0,0,0,0,3155226,0,0,0,0,0,0,82162,0,0,0,1851,1851,84013,3071213,0,0,1,2,"GRAY, GRAY & GRAY, LLP",042088368,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20180709084948P040046911111001,2016-10-01,2017-09-30,002,042772059,199,,,2094,2614,,,,,,,,,,,,,,,,,5954637,,,5959544,,,5726575,,5726575,232969,0,,,0,0,,,,,,,,,,,,,,,,,9452523,,,9452523,,,5481697,,5481697,3970826,449774,,,,449774,3,,,,,,3,,,,0,,,,0,,3497886,3497886,,,,,,,3947663,80888,,,80888,,,128848,,,70,,70,209806,3737857,,,1,2,BERRY DUNN MCNEIL & PARKER LLC,010523282,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171016154157P030177355517001,2016-01-01,2016-12-31,001,043005476,0,111134,68,0,197480,,,,,,,,,272259,365632,,,,10355939,,,8027103,,,19329615,0,0,0,0,0,19329615,0,0,189,8,23638,,,,,,,,,297277,429380,,,,12331445,,,8106210,,,21188147,,,,,0,21188147,914138,1038082,137597,0,2089817,815,0,0,0,12994,0,13809,0,0,169058,169058,0,0,0,0,0,458959,458959,2651,0,0,0,899648,298723,3932665,2017489,0,68,2017557,24526,0,0,8490,6264,0,17296,32050,2074133,1858532,0,,3,1,"SAMET & COMPANY, PC",043027605,,1,4268,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171016134914P040209617751001,2016-01-01,2016-12-31,002,042347643,133409,0,0,2933,,,,,,,,,,,,,,,,,,121137900,,,121274242,108768,27020,0,554,136342,121137900,184185,0,0,3156,,,,,,,,,,,,,,,,,,125765640,,,125952981,148189,28776,,10376,187341,125765640,6484689,0,0,0,6484689,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,4627740,4627740,0,0,0,0,0,47731,11160160,6493268,0,0,6493268,0,,0,0,0,0,39152,39152,6532420,4627740,0,,1,2,MAYER HOFFMAN MCCANN PC,431947695,,2,0,2,0,2,0,2,0,1,3000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20171109234208P040281263473001,2016-01-01,2016-12-31,002,042550058,82703,,,,30763,,,,,,,,,,,,,,,,,3813973,,,3927439,,,523547,,523547,3403892,82854,,,,30769,,,,,,,,,,,,,,,,,3444253,,,3557876,,,418724,,418724,3139152,0,,,,0,6,,,,,,6,124362,,,124362,,,,0,,-201760,-201760,,,,,,,-77392,173972,,,173972,,,13170,,,,206,206,187348,-264740,,,1,2,"O'CONNOR AND DREW, P.C.",043000523,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20180222145017P030097029703001,2016-07-01,2017-06-30,002,042517090,0,6669,0,0,684117,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,28905566,0,0,29596352,0,0,0,0,0,29596352,0,0,0,0,1680818,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,34898183,0,0,36579001,0,0,0,0,0,36579001,3361299,,,,3361299,,,,,,,0,,,,0,,,,0,,5992617,5992617,,,,,,,9353916,2369662,,,2369662,,,,,1605,,,1605,2371267,6982649,,,1,2,"GRAY, GRAY & GRAY, LLP",042088368,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
