ACK_ID,SCH_H_PLAN_YEAR_BEGIN_DATE,SCH_H_TAX_PRD,SCH_H_PN,SCH_H_EIN,NON_INT_BEAR_CASH_BOY_AMT,EMPLR_CONTRIB_BOY_AMT,PARTCP_CONTRIB_BOY_AMT,OTHER_RECEIVABLES_BOY_AMT,INT_BEAR_CASH_BOY_AMT,GOVT_SEC_BOY_AMT,CORP_DEBT_PREFERRED_BOY_AMT,CORP_DEBT_OTHER_BOY_AMT,PREF_STOCK_BOY_AMT,COMMON_STOCK_BOY_AMT,JOINT_VENTURE_BOY_AMT,REAL_ESTATE_BOY_AMT,OTHER_LOANS_BOY_AMT,PARTCP_LOANS_BOY_AMT,INT_COMMON_TR_BOY_AMT,INT_POOL_SEP_ACCT_BOY_AMT,INT_MASTER_TR_BOY_AMT,INT_103_12_INVST_BOY_AMT,INT_REG_INVST_CO_BOY_AMT,INS_CO_GEN_ACCT_BOY_AMT,OTH_INVST_BOY_AMT,EMPLR_SEC_BOY_AMT,EMPLR_PROP_BOY_AMT,BLDGS_USED_BOY_AMT,TOT_ASSETS_BOY_AMT,BNFTS_PAYABLE_BOY_AMT,OPRTNG_PAYABLE_BOY_AMT,ACQUIS_INDBT_BOY_AMT,OTHER_LIAB_BOY_AMT,TOT_LIABILITIES_BOY_AMT,NET_ASSETS_BOY_AMT,NON_INT_BEAR_CASH_EOY_AMT,EMPLR_CONTRIB_EOY_AMT,PARTCP_CONTRIB_EOY_AMT,OTHER_RECEIVABLES_EOY_AMT,INT_BEAR_CASH_EOY_AMT,GOVT_SEC_EOY_AMT,CORP_DEBT_PREFERRED_EOY_AMT,CORP_DEBT_OTHER_EOY_AMT,PREF_STOCK_EOY_AMT,COMMON_STOCK_EOY_AMT,JOINT_VENTURE_EOY_AMT,REAL_ESTATE_EOY_AMT,OTHER_LOANS_EOY_AMT,PARTCP_LOANS_EOY_AMT,INT_COMMON_TR_EOY_AMT,INT_POOL_SEP_ACCT_EOY_AMT,INT_MASTER_TR_EOY_AMT,INT_103_12_INVST_EOY_AMT,INT_REG_INVST_CO_EOY_AMT,INS_CO_GEN_ACCT_EOY_AMT,OTH_INVST_EOY_AMT,EMPLR_SEC_EOY_AMT,EMPLR_PROP_EOY_AMT,BLDGS_USED_EOY_AMT,TOT_ASSETS_EOY_AMT,BNFTS_PAYABLE_EOY_AMT,OPRTNG_PAYABLE_EOY_AMT,ACQUIS_INDBT_EOY_AMT,OTHER_LIAB_EOY_AMT,TOT_LIABILITIES_EOY_AMT,NET_ASSETS_EOY_AMT,EMPLR_CONTRIB_INCOME_AMT,PARTICIPANT_CONTRIB_AMT,OTH_CONTRIB_RCVD_AMT,NON_CASH_CONTRIB_BS_AMT,TOT_CONTRIB_AMT,INT_BEAR_CASH_AMT,INT_ON_GOVT_SEC_AMT,INT_ON_CORP_DEBT_AMT,INT_ON_OTH_LOANS_AMT,INT_ON_PARTCP_LOANS_AMT,INT_ON_OTH_INVST_AMT,TOTAL_INTEREST_AMT,DIVND_PREF_STOCK_AMT,DIVND_COMMON_STOCK_AMT,REGISTERED_INVST_AMT,TOTAL_DIVIDENDS_AMT,TOTAL_RENTS_AMT,AGGREGATE_PROCEEDS_AMT,AGGREGATE_COSTS_AMT,TOT_GAIN_LOSS_SALE_AST_AMT,UNREALZD_APPRCTN_RE_AMT,UNREALZD_APPRCTN_OTH_AMT,TOT_UNREALZD_APPRCTN_AMT,GAIN_LOSS_COM_TRUST_AMT,GAIN_LOSS_POOL_SEP_AMT,GAIN_LOSS_MASTER_TR_AMT,GAIN_LOSS_103_12_INVST_AMT,GAIN_LOSS_REG_INVST_AMT,OTHER_INCOME_AMT,TOT_INCOME_AMT,DISTRIB_DRT_PARTCP_AMT,INS_CARRIER_BNFTS_AMT,OTH_BNFT_PAYMENT_AMT,TOT_DISTRIB_BNFT_AMT,TOT_CORRECTIVE_DISTRIB_AMT,TOT_DEEMED_DISTR_PART_LNS_AMT,TOT_INT_EXPENSE_AMT,PROFESSIONAL_FEES_AMT,CONTRACT_ADMIN_FEES_AMT,INVST_MGMT_FEES_AMT,OTHER_ADMIN_FEES_AMT,TOT_ADMIN_EXPENSES_AMT,TOT_EXPENSES_AMT,NET_INCOME_AMT,TOT_TRANSFERS_TO_AMT,TOT_TRANSFERS_FROM_AMT,ACCTNT_OPINION_TYPE_CD,ACCT_PERFORMED_LTD_AUDIT_IND,ACCOUNTANT_FIRM_NAME,ACCOUNTANT_FIRM_EIN,ACCT_OPIN_NOT_ON_FILE_IND,FAIL_TRANSMIT_CONTRIB_IND,FAIL_TRANSMIT_CONTRIB_AMT,LOANS_IN_DEFAULT_IND,LOANS_IN_DEFAULT_AMT,LEASES_IN_DEFAULT_IND,LEASES_IN_DEFAULT_AMT,PARTY_IN_INT_NOT_RPTD_IND,PARTY_IN_INT_NOT_RPTD_AMT,PLAN_INS_FDLTY_BOND_IND,PLAN_INS_FDLTY_BOND_AMT,LOSS_DISCV_DUR_YEAR_IND,LOSS_DISCV_DUR_YEAR_AMT,ASSET_UNDETERM_VAL_IND,ASSET_UNDETERM_VAL_AMT,NON_CASH_CONTRIB_IND,NON_CASH_CONTRIB_AMT,AST_HELD_INVST_IND,FIVE_PRCNT_TRANS_IND,ALL_PLAN_AST_DISTRIB_IND,FAIL_PROVIDE_BENEFIT_DUE_IND,FAIL_PROVIDE_BENEFIT_DUE_AMT,PLAN_BLACKOUT_PERIOD_IND,COMPLY_BLACKOUT_NOTICE_IND,RES_TERM_PLAN_ADPT_IND,RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,COVERED_PBGC_INSURANCE_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHON_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER,ACCT_PERF_LTD_AUDIT_103_8_IND,ACCT_PERF_LTD_AUDIT_103_12_IND,ACCT_PERF_NOT_LTD_AUDIT_IND,SALARIES_ALLOWANCES_AMT,OTH_RECORDKEEPING_FEES_AMT,IQPA_AUDIT_FEES_AMT,TRUSTEE_CUSTODIAL_FEES_AMT,ACTUARIAL_FEES_AMT,LEGAL_FEES_AMT,VALUATION_APPRAISAL_FEES_AMT,OTHER_TRUSTEE_FEES_EXPENSES_AMT
20190220142558P030034046431001,2017-04-01,2018-03-31,003,042482120,7431,,,217,,,,,,,,,,,,,,,,,,4940973,,,4948621,,,,,0,4948621,7423,,,241,,,,,,,,,,,,,,,,,,4607993,,,4615657,,,,,0,4615657,,,,,0,16,,,,,,16,,,,0,,,,0,,24591,24591,,,,,,,24607,357546,,,357546,,,,,,,25,25,357571,-332964,,,1,2,"SULLIVAN BILLE, P.C.",043296201,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181010102910P030093735583001,2017-01-01,2017-12-31,002,043061714,,132978,,,,,,,,,,,,,,,,,494634,,,9123623,,,9751235,,,2761486,57499,2818985,6932250,,0,,,,,,,,,,,,,,,,,310509,,,11907444,,,12217953,,,2511047,52285,2563332,9654621,388514,,,,388514,3232,,,,,,3232,,,,0,,,,0,2650843,,2650843,,,,,,,3042589,187357,,,187357,,,132861,,,,,0,320218,2722371,,,1,2,CARON & BLETZER,043499945,,2,,2,,2,,2,,1,2000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20190115155209P040168087505001,2017-07-01,2018-06-30,002,042517090,0,0,0,0,1680818,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,34898183,0,0,36579001,0,0,0,0,0,36579001,0,70678,0,0,3311665,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,41360810,0,0,44743153,0,0,0,0,0,44743153,3765039,,,,3765039,,,,,,,0,,,,0,,,,0,,6462626,6462626,,,,,,,10227665,2062300,,,2062300,,,,,1213,,,1213,2063513,8164152,,,1,2,"GRAY, GRAY & GRAY, LLP",042088368,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181011133503P040266625777001,2017-01-01,2017-12-31,003,042777442,,340000,0,141,635153,,,,,,,,,,,,,,,,,19213814,,,20189108,383,0,0,0,383,20188725,,340000,0,-40148,819064,,,,,,,,,,,,,,,,,26364962,,,27483878,1407044,,,0,1407044,26076834,340000,0,0,0,340000,4918,0,0,0,,0,4918,617297,0,0,617297,0,0,0,0,0,6929106,6929106,0,0,0,0,0,0,7891321,2003212,0,0,2003212,0,,0,0,0,0,0,0,2003212,5888109,0,,1,2,BAKER NEWMAN NOYES,010494526,,2,0,2,0,2,0,2,0,1,15000000,2,,2,,2,,1,2,2,2,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,
20181010135405P030233224519001,2017-01-01,2017-12-31,003,042745179,100,,,,,,,,,,,,,,,,,,,,,5065348,,,5065448,,,449042,,449042,4616406,100,,,,,,,,,,,,,,,,,,,,,5330723,,,5330823,,,210350,,210350,5120473,262237,,,,262237,,,,,,,0,,,,0,,,,0,,384997,384997,,,,,,,647234,119622,,,119622,,,23545,,,,,0,143167,504067,,,1,2,"KING, MCNAMARA & MORIARTY",042686846,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181010150738P040010658437001,2017-01-01,2017-12-31,003,041078435,,0,0,0,0,,,,,,,,,,,,,,,,,13055796,,,13055796,0,0,0,4071182,4071182,8984614,,0,0,0,0,,,,,,,,,,,,,,,,,13101207,,,13101207,,,,3969181,3969181,9132026,253224,0,0,,253224,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,134371,134371,0,0,0,0,-449,0,387146,88511,0,0,88511,0,,151223,0,0,0,0,0,239734,147412,0,,1,2,"BAKER, NEWMAN, NOYES",010494526,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181010125214P030233025767001,2017-01-01,2017-12-31,002,201998367,10000,400000,,16082,21839,,,1252479,,0,,,,,,,,,,,,0,,,1700400,,,,,0,1700400,22500,1500000,,6114,31334,,,456614,,0,,,,,,,,,,,,1473875,,,3490437,,,,,0,3490437,1500000,,,,1500000,,,32792,,,,32792,,,0,0,,1022980,1037518,-14538,,311375,311375,,,,,,,1829629,37303,,,37303,,,,,,2274,15,2289,39592,1790037,,,1,2,"DICICCO, GULMAN & COMPANY, LLP",043296226,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20190913104505P030007726365001,2017-12-01,2018-11-30,002,813645861,,2309117,0,892907,4629521,,,,,,,,,,,,,,,,,183414346,,,191245891,0,0,0,47452750,47452750,143793141,,3332117,0,772702,3961366,,,,,,,,,,,,,,,,,186826494,,,194892679,0,,,44610840,44610840,150281839,4487681,0,0,1123000,5610681,165183,0,0,0,,0,165183,0,0,0,0,0,0,0,0,0,32108204,32108204,0,0,0,0,0,2860764,40744832,19700867,0,0,19700867,0,,1768970,0,0,0,0,0,21469837,19274995,0,12786297,1,2,CROWE LLP,350921680,,2,0,2,0,2,0,2,0,1,5000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181015174922P040008505369001,2017-01-01,2017-12-31,002,042273500,,650000,,,,,,,,,,,,,,,,,,,,,,,650000,,,,,0,650000,,265000,,,3,653974,,,,,,,,,,,,,,,,,,,918977,,,,,0,918977,265000,,,,265000,3,,,,,,3,,,4638,4638,,,,0,,-664,-664,,,,,,,268977,,,,0,,,,,,,,0,0,268977,,,1,2,"KATZ, NANNIS & SOLOMON, PC",042887211,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181012101528P040250409607001,2017-01-01,2017-12-31,002,042925204,,719245,,,125543,,,,,,,,,,,,,,,,,36688133,,,37532921,,,44903180,3181449,48084629,-10551708,,1014093,,,125568,,,,,,,,,,,,,,,,,31688993,,,32828654,,,41421731,3481449,44903180,-12074526,1772108,,,,1772108,25,,,,,,25,,3169454,,3169454,,,,0,,-4999140,-4999140,,,,,,,-57553,440,,,440,,,1464825,,,,,0,1465265,-1522818,,,1,2,RSM US LLP,420714320,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181014113440P030097382079001,2017-01-01,2017-12-31,001,364488912,,1852752,,0,100,,,,,,,,,,,,,,,,,0,,,1852852,,,0,0,0,1852852,,1632797,,116,141533,,,,,,,,,,,,,,,,,13761699,,,15536145,,,15147875,361515,15509390,26755,1632797,,,,1632797,439,,,,,,439,,141210,,141210,,,,0,,-3239028,-3239028,,,,,,,-1464582,,,,0,,,361515,,,,,0,361515,-1826097,,,1,2,CITRIN COOPERMAN & COMPANY LLP,222428965,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
20190708104702P040374875489001,2017-10-01,2018-09-30,002,042880295,3973,0,0,0,398081,,,,,,,,,,,,,,,,,131508000,,,131910054,0,0,0,235,235,131909819,1104,0,0,1326,273603,,,,,,,,,,,,,,,,,147516570,,,147792603,374395,,,0,374395,147418208,3942000,0,0,0,3942000,690,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,16008570,16008570,0,0,0,0,0,5058000,25009260,9500871,0,0,9500871,0,,0,0,0,0,0,0,9500871,15508389,0,,1,2,"MURPHY,EDWARDS,GONCALVES&FERRERA,PC",760754060,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181015155515P040091961631001,2017-01-01,2017-12-31,002,043484613,,,,,,,,,,,,,,,,,,,,,,1615400,,,1615400,,,17986954,,17986954,-16371554,,,,,,,,,,,,,,,,,,,,,,3558800,,,3558800,,,17218526,,17218526,-13659726,1175101,,,,1175101,,,,,,,0,,,,0,,,,0,,1943400,1943400,,,,,,,3118501,168,,,168,,,406505,,,,,0,406673,2711828,,,1,2,"CARON & BLETZER, PLLC",043499945,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181015120157P040091503311001,2017-01-01,2017-12-31,003,521405842,,,,,706588,,,,,,,,,,,,,,,,,10357303,,,11063891,,,,,0,11063891,,,,,521226,,,,,,,,,,,,,,,,,8445685,,,8966911,,,,,0,8966911,33149,,,,33149,2800,,,,,,2800,,,,0,,,,0,,-321028,-321028,,,,,,,-285079,1811901,,,1811901,,,,,,,,0,1811901,-2096980,,,1,2,MAYER HOFFMAN MCCANN PC,431947695,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181012153349P040269869377001,2017-01-01,2017-12-31,002,042550058,82854,,,,30769,,,,,,,,,,,,,,,,,3444253,,,3557876,0,,418724,,418724,3139152,94707,,,,30776,,,,,,,,,,,,,,,,,3667772,,,3793255,16413,,313108,,329521,3463734,,,,,0,6,,,,,,6,120803,,,120803,,,,0,,420012,420012,,,,,,,540821,203534,,,203534,,,12378,,,,327,327,216239,324582,,,1,2,"O'CONNOR AND DREW, P.C.",043000523,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181012135914P040008110873001,2017-01-01,2017-12-31,003,041123040,,0,0,0,0,,,,,,,,,,,,,,,,,22960216,,,22960216,0,0,0,11261096,11261096,11699120,,0,0,0,0,,,,,,,,,,,,,,,,,22717511,,,22717511,,,,10844091,10844091,11873420,839296,0,0,,839296,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-213967,-213967,0,0,0,0,0,0,625329,27955,0,0,27955,0,,422291,0,783,0,0,783,451029,174300,0,,3,1,"GRAY, GRAY & GRAY, LLP",042088368,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181011150155P040087233647001,2017-01-01,2017-12-31,001,041682990,,,,0,0,,,,,,,,,,,,,,,,,5179695,,,5179695,,,,,0,5179695,,,,28436,78636,,,,,,,,,,,,,,,,,7973741,,,8080813,,,,,0,8080813,,,28436,,28436,149,,,,,,149,,78487,,78487,,,,0,,3061648,3061648,,,,,,,3168720,267602,,,267602,,,,,,,,0,267602,2901118,,,1,2,CLIFTONLARSONALLEN LLP,410746749,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181009134930P040242424439001,2017-01-01,2017-12-31,004,041309690,,,,,422018,,,,,,,,,,,,,,,,,35591546,,,36013564,1141286,,,,1141286,34872278,,,,,415937,,,,,,,,,,,,,,,,,36288709,,,36704646,1773684,,,,1773684,34930962,,,,,0,3626,,,,,,3626,,490919,,490919,,,,0,,4051692,4051692,,,,,,,4546237,4487553,,,4487553,,,,,,,,0,4487553,58684,,,1,2,"WOLF & COMPANY, P.C.",042689883,,2,,2,,2,,2,,1,10000000,2,,2,,2,,1,1,2,2,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
20181010074608P040263129505001,2017-01-01,2017-12-31,002,261697053,,5558,0,0,101,,,,,,,,,,,,,,,,,58210000,,,58215659,0,0,0,9218468,9218468,48997191,,15911,0,0,135,,,,,,,,,,,,,,,,,78970000,,,78986046,,,,8433864,8433864,70552182,1298037,0,0,0,1298037,33,0,0,0,,0,33,0,0,0,0,0,0,0,0,0,20760000,20760000,0,0,0,0,0,0,22058070,178778,0,0,178778,0,,324268,0,0,0,33,33,503079,21554991,0,,1,2,"BDO USA, LLP",135381590,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181012165313P040270057089001,2017-01-01,2017-12-31,002,042347643,184185,0,0,3156,,,,,,,,,,,,,,,,,,125765640,,,125952981,148189,28776,0,10376,187341,125765640,111221,1084,0,81174,,,,,,,,,,,,,,,,,,155982060,,,156175539,79047,0,,114433,193480,155982059,7695754,0,0,0,7695754,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,30216420,30216420,0,0,0,0,0,8153,37920327,7589468,0,0,7589468,0,,0,0,0,0,114440,114440,7703908,30216419,0,,1,2,MAYER HOFFMAN MCCANN PC,431947695,,2,0,2,0,2,0,2,0,1,3000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181015143429P040008451065001,2017-01-01,2017-12-31,001,043005476,0,0,189,8,23638,,,,,,,,,297277,429380,,,,12331445,,,8106210,,,21188147,0,0,0,0,0,21188147,0,0,0,39,41409,,,,,,,,,281026,461572,,,,15841837,,,7219376,,,23845259,,,,,0,23845259,208263,1403225,422367,0,2033855,2419,0,0,0,11936,0,14355,0,0,195959,195959,0,0,0,0,0,-489549,-489549,3130,0,0,0,2107332,425135,4290217,1557107,0,2189,1559296,40430,0,0,10640,7739,0,15000,33379,1633105,2657112,0,,3,1,"SAMET & COMPANY, PC",043027605,,1,4122,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20181015142356P030246742791001,2017-01-01,2017-12-31,002,042746512,,,,,981816,,,,,,,,,,,,,,329039,,,1658459,,,2969314,,,,,0,2969314,2784341,,,,345,,,,,,,,,,,,,,0,,,0,,,2784686,,,,,0,2784686,,,,,0,5059,,,,,,5059,,50776,24688,75464,,1483540,1709234,-225694,,,0,,,,,45604,,-99567,85046,,,85046,,,,,,,15,15,85061,-184628,,,1,2,"GRAY, GRAY & GRAY, LLP",042088368,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2,2,2,,2,,1,0,,,,,,,,,,,,,,,,,,,,,,,
20181015134632P030177065629001,2017-01-01,2017-12-31,003,043130808,0,,,105914,108041,,,,,,,,,,,,,,,,,66725770,,,66939725,,,20954430,,20954430,45985295,0,,,175765,233776,,,,,,,,,,,,,,,,,72415283,,,72824824,,,20287464,,20287464,52537360,944490,,,,944490,2876,,,,,,2876,,598816,,598816,,182650,216783,-34133,,5967323,5967323,,,,,,,7479372,246288,,,246288,,,681019,,,,,0,927307,6552065,,,1,2,WOLF & COMPANY P.C.,042689883,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20190123133153P040014071015001,2017-07-01,2018-06-30,004,463044208,,,,,104,,,,,,,,,,,,,,,,,598497,,,598601,,,,100,100,598501,,,,,12415,,,,,,,,,,,,,,,,,393929,,,406344,,,,100,100,406244,,,,,0,,,,,,,0,,13291,,13291,,,,0,,-140736,-140736,,,,,,,-127445,64812,,,64812,,,,,,,,0,64812,-192257,,,1,2,"BOLLIS LYNCH, LLC",043037870,,2,,2,,2,,2,,1,5000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20190123133210P030013791825001,2017-07-01,2018-06-30,002,041866480,,,,,2456,,,,,,,,,,,,,,,,,5237374,,,5239830,,,,2000,2000,5237830,,,,,2242,,,,,,,,,,,,,,,,,3575955,,,3578197,,,,2000,2000,3576197,,,,,0,,,,,,,0,,117007,,117007,,,,0,-1272450,,-1272450,,,,,,,-1155443,506190,,,506190,,,,,,,,0,506190,-1661633,,,1,2,"BOLLUS LYNCH, LLC",043037870,,2,,2,,2,,2,,1,5000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20190122092135P030000454469001,2017-05-01,2018-04-30,004,822323992,,0,0,0,,,,,,,,,,,,,,,,,,39296678,,,39296678,0,0,0,6028035,6028035,33268643,,0,0,0,,,,,,,,,,,,,,,,,,29297724,,,29297724,,,,5274530,5274530,24023194,1003621,0,0,0,1003621,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-8237623,-8237623,0,0,0,0,0,0,-7234002,1761330,0,0,1761330,0,,250117,0,0,0,0,0,2011447,-9245449,0,,1,2,RSM US LLP,420714325,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20190712145348P030016533653001,2017-10-01,2018-09-30,002,042772059,0,0,0,0,0,0,,0,,,,,,,,,,,,,,9452523,,,9452523,0,0,0,5481697,5481697,3970826,0,0,0,2954,7561,182333,,468280,,,,,,,,,,,,,,20024369,,,20685497,,,,5231308,5231308,15454189,1188441,0,0,0,1188441,2820,0,0,0,,0,2820,0,0,0,0,0,0,0,0,0,10572139,10572139,0,0,0,0,0,33117,11796517,189080,0,0,189080,0,,123338,736,0,0,0,736,313154,11483363,0,,1,2,BERRY DUNN MCNEIL & PARKER LLC,010523282,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20190806152022P030399108727001,2017-07-01,2018-06-30,004,042259905,,0,0,9,2947,,,,,,,,,,,,,,,,,2620542,,,2623498,0,0,0,3567074,3567074,-943576,,0,0,1265821,204399,,,,,,,,,,,,,,,,,1949798,,,3420018,,,,2146041,2146041,1273977,1215072,0,0,0,1215072,4345,0,0,0,,0,4345,0,0,0,0,0,0,0,0,0,-123917,-123917,0,0,0,0,0,2529885,3625385,1334150,0,0,1334150,0,,72718,0,0,0,964,964,1407832,2217553,0,,1,2,"LOMBARDI, CLAIRMONT & KEEGAN",042511474,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
