filing_year,ein,plan_num,plan_name,sponsor_name,sponsor_city,sponsor_state,sponsor_zip,type_plan_entity,type_pension_bnft,is_esop,is_ksop,total_participants,active_participants,total_assets,total_liabilities,employer_contributions,participant_contributions,benefits_paid,net_income,employer_securities,naics_code,industry_sector,plan_eff_date
2023,42471226,2,"AERODYNE RESEARCH, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Aerodyne Research, Inc.",Billerica,MA,18213934,2,,1,0,64,61,9415084.0,,270850.0,,880043.0,-855.0,,541700,Professional & Technical Services,1985-11-26
2023,42472856,2,JAMES MONROE CORP. ESOP,James Monroe Corp.,So. Lancaster,MA,1561,2,,1,0,135,137,4373287.0,0.0,401256.0,,408146.0,-14050.0,3972031.0,339900,Manufacturing,1999-11-01
2023,42482120,3,CONCORD LUMBER CORP. EMPLOYEE STOCK OWNERSHIP PLAN & TRUST,Concord Lumber Corp.,Littleton,MA,1460,2,,1,0,171,106,7045988.0,1862356.0,388268.0,,388268.0,-1292581.0,7037981.0,444190,Retail Trade,1996-04-01
2023,42501424,2,B&B ENGINEERING CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,B&B Engineering Corporation,Georgetown,MA,18332024,2,,1,0,27,0,2324400.0,0.0,,,4002343.0,-3408465.0,,334200,Manufacturing,2014-01-01
2023,42514329,3,"CENTRAL COATING TECHNOLOGIES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Central Coating Technologies, Inc.",West Boylston,MA,1583,2,,1,0,61,55,9148000.0,0.0,860571.0,,337861.0,1699400.0,,326100,Manufacturing,2004-01-01
2023,42517090,2,PHYSICAL SCIENCES INC. EMPLOYEE STOCK OWNERSHIP PLAN,Physical Sciences Inc.,Andover,MA,1810,2,,1,0,364,258,97776881.0,0.0,6212667.0,,5305980.0,8092792.0,90359269.0,541700,Professional & Technical Services,1988-07-01
2023,42550058,2,INTERNATIONAL CARS EMPLOYEE STOCK OWNERSHIP PLAN,International Cars,Danvers,MA,1923,2,,1,0,417,281,30061221.0,4274984.0,963305.0,,522646.0,8465979.0,29870366.0,441110,Retail Trade,2000-01-01
2023,42556035,2,LANDRY'S BICYCLES EMPLOYEE STOCK OWNERSHIP PLAN,Landry'S Bicycles,Natick,MA,1760,2,,1,0,115,70,3078130.0,2605490.0,302416.0,0.0,121985.0,-273492.0,,451110,Retail Trade,2009-10-01
2023,42587894,2,NOTCH EMPLOYEE STOCK OWNERSHIP PLAN,Notch,Chicopee,MA,1013,2,,1,0,101,89,11210000.0,2127387.0,161957.0,,12115.0,3817491.0,,238900,Construction,2020-04-01
2023,42597651,1,"INTERNATIONAL DATA GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","International Data Group, Inc.",Needham,MA,2494,2,,1,0,992,543,3170700.0,70858.0,,,305755.0,-108552.0,,511120,Information & Technology,1976-01-01
2023,42624147,5,"ELECTRO-TERM, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Electro-Term, Inc.",Springfield,MA,11181058,2,,1,0,70,39,3155623.0,0.0,374570.0,0.0,692570.0,-96594.0,,423600,Wholesale Trade,2008-01-01
2023,42631963,3,"NEW ENGLAND BIOLABS, INC. NON-VOTING STOCK OWNERSHIP PLAN","NEW ENGLAND BIOLABS, INC.",Ipswich,MA,01938,2,2E2I2O3I,1,0,435,431,199512942.0,0.0,28758.0,,1067933.0,40539502.0,,325900,Manufacturing,1985-10-01
2023,42631963,5,"NEW ENGLAND BIOLABS, INC. VOTING STOCK OWNERSHIP PLAN","NEW ENGLAND BIOLABS, INC.",Ipswich,MA,01938,2,2I2P3I,1,0,378,431,100313456.0,0.0,,,212125.0,192572163.0,,325900,Manufacturing,2021-06-28
2023,42637381,2,"QUIRK WIRE CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Quirk Wire Co., Inc.",West Brookfield,MA,1585,2,,1,0,67,32,11302076.0,0.0,525588.0,,1161836.0,853492.0,,332610,Manufacturing,2003-01-01
2023,42682840,2,859 US EMPLOYEE STOCK OWNERSHIP PLAN,"Sullivan Investment Co., Inc.",Norwell,MA,2061,2,,1,0,1276,1276,10442747.0,61963155.0,3381563.0,,0.0,-51520408.0,10442747.0,423100,Wholesale Trade,2023-02-01
2023,42699206,3,"PACKAGING CONSULTANTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN & TRUST","Packaging Consultants, Inc.",New Bedford,MA,2745,2,,1,0,12,11,170979.0,,,,,15960.0,,424990,Wholesale Trade,1990-02-01
2023,42718570,3,"SPECTRAL SCIENCES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Spectral Sciences, Inc.",Burlington,MA,18033304,2,,1,0,46,38,5114384.0,1695641.0,292576.0,,92557.0,1109366.0,,541700,Professional & Technical Services,1993-01-01
2023,42741165,3,"SPS NEW ENGLAND, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Sps New England, Inc.",Salisbury,MA,1952,2,,1,0,182,170,18552000.0,55290198.0,4333473.0,,0.0,9301802.0,18552000.0,237310,Construction,2022-01-01
2023,42745179,3,"SYMMES MAINI & MCKEE ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Symmes Maini & Mckee Associates, Inc.",Cambridge,MA,2138,2,,1,0,234,185,14514898.0,0.0,600000.0,,504904.0,1218949.0,13572688.0,541310,Professional & Technical Services,1988-01-01
2023,42760904,3,"PROCESS COOLING SYSTEMS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Process Cooling Systems, Inc.",Leominster,MA,1453,2,,1,0,61,67,1335035.0,0.0,1335035.0,,,1335035.0,,333410,Manufacturing,2023-01-01
2023,42772059,2,"BARCLAY WATER TREATMENT CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Barclay Water Treatment Co., Inc.",Newton,MA,2458,2,,1,0,324,210,121024167.0,3197616.0,1475727.0,,4117649.0,36209038.0,117411733.0,325900,Manufacturing,2009-10-01
2023,42774191,2,LAMPIN CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Lampin Corporation,Uxbridge,MA,1569,2,,1,0,65,34,5425966.0,754629.0,405492.0,0.0,578667.0,-142483.0,,333510,Manufacturing,2001-01-01
2023,42777442,3,CAMBRIDGE BANCORP EMPLOYEE STOCK OWNERSHIP PLAN,Cambridge Bancorp,Cambridge,MA,21383842,2,,1,0,551,328,17770939.0,0.0,850000.0,,2628242.0,-4940599.0,17770939.0,522110,Finance & Insurance,1986-01-01
2023,42803764,2,"CHARLES RIVER ANALYTICS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Charles River Analytics, Inc.",Cambridge,MA,2138,2,,1,0,298,130,28500000.0,7785000.0,1616964.0,,392124.0,-2835000.0,28500000.0,541600,Professional & Technical Services,2012-10-01
2023,42804642,2,"REX CUT PRODUCTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Rex Cut Products, Inc.",Fall River,MA,2722,2,,1,0,74,41,4110185.0,,381078.0,,369991.0,1474424.0,,339900,Manufacturing,2008-01-01
2023,42821431,2,"TIGHE & BOND, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Tighe & Bond, Inc.",Westfield,MA,10855308,2,,1,0,477,468,29608589.0,0.0,1700000.0,,1020993.0,5317382.0,27774900.0,541330,Professional & Technical Services,1997-10-01
2023,42831820,2,BURKART EMPLOYEE STOCK OWNERSHIP 401(K) PLAN,Burkart,Shirley,MA,1464,2,,1,1,19,16,2956144.0,448.0,7802.0,53944.0,12407.0,985194.0,,339900,Manufacturing,2022-01-01
2023,42837729,3,"NELCO PRODUCTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Nelco Products, Inc.",Pembroke,MA,23591937,2,,1,0,44,35,23601599.0,1386530.0,356514.0,0.0,449383.0,4279342.0,,423600,Wholesale Trade,2004-08-01
2023,42880295,2,"WEB INDUSTRIES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Web Industries, Inc.",Marlborough,MA,1752,2,,1,0,783,350,92360032.0,1804.0,6769540.0,,7877643.0,19427662.0,91372770.0,322200,Manufacturing,1984-10-01
2023,42887710,2,"PRELLWITZ / CHILINSKI ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Prellwitz / Chilinski Associates, Inc.",Cambridge,MA,21391306,2,,1,0,96,60,5660836.0,1346892.0,179892.0,,142008.0,-1646035.0,,541310,Professional & Technical Services,2006-01-01
2023,42895731,2,"WORCESTER MANUFACTURING, INC. ESOP","Worcester Manufacturing, Inc.",Worcester,MA,1605,2,,1,0,52,41,5852000.0,2199577.0,191268.0,0.0,578868.0,-779728.0,,339900,Manufacturing,2012-01-01
2023,42917465,2,GEMINI STOCK PROGRAM,GEMINI INDUSTRIES INC.,Burlington,MA,01803,2,2I2O2Q3I,1,0,239,149,2457173.0,0.0,365000.0,,59897.0,737071.0,465000.0,541330,Professional & Technical Services,2019-01-01
2023,42925204,2,HARPOON BREWERY EMPLOYEE STOCK OWNERSHIP PLAN,Harpoon Brewery,Boston,MA,22102330,2,,1,0,352,118,10523653.0,26614488.0,3324026.0,,15763.0,2929756.0,10026053.0,312120,Manufacturing,2014-01-01
2023,42932946,2,"DARMANN ABRASIVE PRODUCTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Darmann Abrasive Products, Inc.",Clinton,MA,15101914,2,,1,0,77,48,5625463.0,826101.0,104620.0,,366397.0,-166026.0,,327900,Manufacturing,1998-10-01
2023,42941854,2,"MIDDLETON & COMPANY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Middleton & Company, Inc.",Boston,MA,2210,2,,1,0,23,12,5097172.0,141682.0,400000.0,,116341.0,193632.0,,812990,Other Services,2003-01-01
2023,42942412,2,WASHBURN-GARFIELD CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Washburn-Garfield Corporation,Millbury,MA,1527,2,,1,0,19,0,1228110.0,1170755.0,0.0,0.0,1170755.0,-1113399.0,,423700,Wholesale Trade,2007-11-01
2023,42943867,2,"SWISSTURN/USA, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Swissturn/Usa, Inc.",Oxford,MA,1540,2,,1,0,82,51,4705019.0,9092072.0,562413.0,,66699.0,-2554917.0,,332700,Manufacturing,2015-01-01
2023,42993095,2,"ENVIRONMENTAL HEALTH & ENGINEERING, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Environmental Health & Engineering, Inc.",Newton,MA,2459,2,,1,0,140,88,10522459.0,2417254.0,495159.0,,208345.0,846090.0,10199560.0,541990,Professional & Technical Services,2010-01-01
2023,43005476,1,CAPE AIR/NANTUCKET AIRLINES KSOP RETIREMENT PLAN,CAPE AIR/NANTUCKET AIRLINES,Hyannis,MA,026011924,2,2E2F2G2I2J2K2O2S2T3I,1,1,894,508,32588499.0,0.0,534606.0,1741307.0,2640493.0,4544456.0,2171625.0,481000,Transportation & Warehousing,1995-01-01
2023,43024663,3,ACENTECH INCORPORATED EMPLOYEE STOCK EMPLOYEE STOCK OWNERSHIP PLAN,Acentech Incorporated Employee Stock,Cambridge,MA,2138,2,,1,0,92,74,5678132.0,0.0,100000.0,0.0,86680.0,-47831.0,,541990,Professional & Technical Services,2015-10-01
2023,43026692,2,BAXTER EMPLOYEE STOCK OWNERSHIP PLAN,Baxter,West Yarmouth,MA,2673,2,,1,0,13,12,1852553.0,3867958.0,292306.0,,1083.0,433971.0,,237310,Construction,2020-07-01
2023,43027262,2,"SIGN DESIGN, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Sign Design, Inc.",Brockton,MA,2301,2,,1,0,70,54,4211100.0,4567038.0,270292.0,,21123.0,2696128.0,,541800,Professional & Technical Services,2019-01-01
2023,43038026,2,WRIGHT ARCHITECTURAL MILLWORK CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Wright Architectural Millwork Corporation,Northampton,MA,1060,2,,1,0,65,49,5312000.0,410889.0,25160.0,,846.0,1027556.0,,321900,Manufacturing,2018-01-01
2023,43053085,3,"SCIENTIFIC SYSTEMS COMPANY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Scientific Systems Company, Inc.",Burlington,MA,1803,2,,1,0,118,93,2019666.0,9797.0,,,569.0,-264625.0,,541600,Professional & Technical Services,2002-06-01
2023,43061714,2,"ISAACSON MILLER, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Isaacson Miller, Inc.",Boston,MA,2210,2,,1,0,373,266,30611648.0,741222.0,1020513.0,,659585.0,5945812.0,30501159.0,561300,Administrative & Waste Services,2007-01-01
2023,43067724,3,EASTERN BANK EMPLOYEE STOCK OWNERSHIP PLAN,Eastern Bank,Boston,MA,2110,2,,1,0,1904,1516,213345202.0,141550365.0,6558423.0,,480263.0,-43838720.0,211809088.0,522120,Finance & Insurance,2020-01-01
2023,43071690,2,"MERIDIAN ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Meridian Associates, Inc.",Beverly,MA,1915,2,,1,0,30,16,705675.0,1647276.0,289453.0,,144197.0,-323872.0,,541330,Professional & Technical Services,2015-01-01
2023,43104386,2,"FEINMANN, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Feinmann, Inc.",Lexington,MA,2421,2,,1,0,32,28,1687190.0,2332083.0,189383.0,,,1214711.0,,236110,Construction,2022-01-01
2023,43130168,2,"AHA CONSULTING ENGINEERS , INC EMPLOYEE STOCK OWNERSHIP PLAN","Aha Consulting Engineers , Inc",Burlington,MA,1803,2,,1,0,136,108,2153466.0,0.0,,,0.0,1513466.0,2153466.0,541330,Professional & Technical Services,2022-01-01
2023,43130236,2,"THE RICHMOND GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","The Richmond Group, Inc.",Hopkinton,MA,1748,2,,1,0,115,99,70169000.0,4363311.0,887918.0,,571998.0,10668849.0,,236200,Construction,2017-01-01
2023,43152864,2,"COLONIAL SYSTEMS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Colonial Systems, Inc.",Littleton,MA,1460,2,,1,0,29,22,19869137.0,8978621.0,580360.0,,,2621266.0,,238900,Construction,2019-01-01
2023,43169205,2,"TATA & HOWARD, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Tata & Howard, Inc.",Marlborough,MA,1752,2,,1,0,94,42,5040071.0,168680.0,113898.0,,77066.0,600825.0,,541330,Professional & Technical Services,2014-01-01
2023,43175021,2,"BOSTON BRACE INTERNATIONAL, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Boston Brace International, Inc.",Stoughton,MA,2072,2,,1,0,304,160,6818444.0,0.0,351174.0,,238066.0,2121242.0,4169668.0,339110,Manufacturing,2014-01-01
2023,43177356,2,"DIETZ & COMPANY ARCHITECTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Dietz & Company Architects, Inc.",Springfield,MA,1103,2,,1,0,31,18,1268000.0,1486711.0,75365.0,,6470.0,488780.0,,541310,Professional & Technical Services,2020-01-01
2023,43200597,3,BRAIT BUILDERS CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Brait Builders Corporation,Marshfield,MA,2050,2,,1,0,20,20,35013734.0,2788877.0,10535877.0,,147563.0,10388314.0,,236110,Construction,2019-01-01
2023,43221989,2,"RCM SERVICES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Rcm Services, Inc.",Allston,MA,2134,2,,1,0,91,52,5784800.0,2867021.0,347479.0,,,-135885.0,,561720,Administrative & Waste Services,2015-01-01
2023,43223296,2,"OEM CONNECT, LTD. EMPLOYEE STOCK OWNERSHIP PLAN","Oem Connect, Ltd.",Billerica,MA,1821,2,,1,0,43,21,3861058.0,,345554.0,,1300964.0,-1195930.0,,322200,Manufacturing,2010-01-01
2023,43247749,3,DIAMOND ANTENNA AND MICROWAVE CORPORATION EMPLOYEE STOCK OWNERSHIP,Diamond Antenna And Microwave Corporation,Littleton,MA,1460,2,,1,0,91,61,22613490.0,42570.0,1823697.0,0.0,732398.0,2786445.0,,335900,Manufacturing,2008-09-01
2023,43257145,3,"DONNELLY SERVICE GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Donnelly Service Group, Inc.",Wakefield,MA,1880,2,,1,0,165,99,388045.0,0.0,96419.0,,15855.0,133092.0,,561720,Administrative & Waste Services,2019-01-01
2023,43258366,2,SPEC EMPLOYEE STOCK OWNERSHIP PLAN,Spec,Tewksbury,MA,1876,2,,1,0,34,37,3501216.0,54.0,124264.0,,162906.0,473249.0,,541330,Professional & Technical Services,2010-01-01
2023,43298009,2,"NORTHERN CONSTRUCTION HOLDING, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Northern Construction Holding, Inc.",Palmer,MA,1069,2,,1,0,47,40,9270170.0,20087377.0,746984.0,0.0,14.0,8572689.0,,238900,Construction,2022-01-01
2023,43347358,3,"NEVO TECHNOLOGIES, INC EMPLOYEE STOCK OWNERSHIP PLAN","Nevo Technologies, Inc",Cambridge,MA,2138,2,,1,0,23,14,5810000.0,3239852.0,486971.0,,187134.0,574674.0,,541511,Professional & Technical Services,2009-01-01
2023,43358086,2,COURTSMART DIGITAL SYSTEMS EMPLOYEE STOCK OWNERSHIP PLAN,Courtsmart Digital Systems,North Chelmsford,MA,1863,2,,1,0,26,22,15624641.0,1822528.0,99308.0,,,9074592.0,,519100,Information & Technology,2020-01-01
2023,43401502,2,"CARNEY, SANDOE & ASSOCIATES EMPLOYEE STOCK OWNERSHIP PLAN","Carney, Sandoe & Associates",Boston,MA,2110,2,,1,0,46,32,23028057.0,0.0,10000.0,,3199501.0,-3493887.0,,561300,Administrative & Waste Services,2013-01-01
2023,43402944,3,"BROOKLINE BANCORP, INC EMPLOYEE STOCK OWNERSHIP PLAN","Brookline Bancorp, Inc",Boston,MA,2117,2,,1,0,951,767,7002993.0,99902.0,0.0,,621258.0,-2483680.0,6605656.0,522120,Finance & Insurance,1997-11-01
2023,43408953,2,"HALLORAN CONSULTING GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Halloran Consulting Group, Inc.",Boston,MA,2210,2,,1,0,149,100,12730482.0,6115130.0,4700861.0,,70208.0,4611611.0,7007400.0,541600,Professional & Technical Services,2020-01-01
2023,43448069,2,"DMH ELECTRIC, INC. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","Dmh Electric, Inc.",Sterling,MA,1564,2,,1,0,52,0,0.0,0.0,,,2326863.0,-2326863.0,,238210,Construction,2017-11-01
2023,43484613,2,TRI-WIRE EMPLOYEE STOCK OWNERSHIP PLAN,Tri-Wire,Tewksbury,MA,1876,2,,1,0,539,0,62.0,14793341.0,0.0,0.0,0.0,0.0,0.0,517000,Information & Technology,2016-01-01
2023,43495686,1,"GILLETTE RESTAURANT EQUIPMENT, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Gillette Restaurant Equipment, Inc.",North Brookfield,MA,1535,2,,1,0,12,11,171025.0,1659791.0,105502.0,,,165702.0,,423400,Wholesale Trade,2022-01-01
2023,43497377,3,BANKPROV EMPLOYEE STOCK OWNERSHIP PLAN,Bankprov,Amesbury,MA,1913,2,,1,0,275,191,14680772.0,7788006.0,1009114.0,,378136.0,4325006.0,14679767.0,522120,Finance & Insurance,2015-01-01
2023,43521482,2,BLUE Q EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Blue Q,Pittsfield,MA,1201,2,,1,0,61,43,8547735.0,,565000.0,0.0,0.0,1279692.0,,424300,Wholesale Trade,2018-01-01
2023,43531186,2,"WOODLAND PARTNERS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Woodland Partners, Inc.",Franklin,MA,2038,2,,1,0,31,16,25914057.0,1848117.0,583450.0,,530333.0,7550455.0,,424400,Wholesale Trade,2015-01-01
2023,43533865,2,"VALLEY GREEN, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Valley Green, Inc.",Holyoke,MA,1040,2,,1,0,46,0,0.0,0.0,,,1690628.0,-1690628.0,,444200,Retail Trade,2015-01-01
2023,43553283,2,NMR GROUP EMPLOYEE STOCK OWNERSHIP PLAN,Nmr Group,Somerville,MA,21442759,2,,1,0,56,36,3414214.0,957931.0,307496.0,0.0,52333.0,1076354.0,,541910,Professional & Technical Services,2016-01-01
2023,43577380,1,"DAYMARK ENERGY ADVISORS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Daymark Energy Advisors, Inc.",Worcester,MA,1608,2,,1,0,54,32,1778773.0,,100000.0,,112283.0,407661.0,,541990,Professional & Technical Services,2001-08-29
2023,43579044,2,ERLAND CONSTRUCTION EMPLOYEE STOCK OWNERSHIP PLAN,Erland Construction,Burlington,MA,18034415,2,,1,0,117,79,4906354.0,8898619.0,852362.0,,0.0,-2477250.0,3902640.0,236200,Construction,2022-01-01
2023,471008886,2,"FIRST AMENDED AND RESTATED CREATIVE FINANCIAL STAFFING, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Creative Financial Staffing, Inc.",Boston,MA,2110,2,,1,0,723,548,244511447.0,823313.0,2660575.0,,4848272.0,34099460.0,232700000.0,561300,Administrative & Waste Services,2014-07-28
2023,473752261,2,"CHMWARNICK, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Chmwarnick, Inc.",Beverly,MA,1915,2,,1,0,31,32,2129375.0,5018835.0,354575.0,,,-2000137.0,,525990,Finance & Insurance,2022-01-01
2023,475615911,2,"THEORY WELLNESS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Theory Wellness, Inc.",Stoneham,MA,2180,2,,1,0,260,229,16390275.0,77573343.0,5413844.0,,0.0,-61183068.0,10976431.0,339900,Manufacturing,2023-01-01
2023,521405842,3,"CENTRA TECHNOLOGY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Centra Technology, Inc.",Burlington,MA,1803,2,,1,0,480,0,0.0,0.0,0.0,,10278346.0,-9928384.0,,541330,Professional & Technical Services,2005-01-01
2023,550796211,2,THE SEVERN GROUP EMPLOYEE STOCK OWNERSHIP PLAN,The Severn Group,Upper Marlboro,MA,207747410,2,,1,0,46,52,21057300.0,25107462.0,1426054.0,,,-4050162.0,,238220,Construction,2023-10-01
2023,651174540,2,SEAL-RYT CORP. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Seal-Ryt Corp.,Westfield,MA,1085,2,,1,0,30,18,672446.0,,25520.0,,25240.0,88192.0,,238290,Construction,2015-01-01
2023,731627673,3,"EMPLOYEE STOCK OWNERSHIP PLAN OF WESTFIELD FINANCIAL, INC.","Westfield Financial, Inc.",Westfield,MA,10852923,2,,1,0,420,271,15092556.0,3049802.0,830021.0,,595823.0,-402790.0,13885182.0,522120,Finance & Insurance,2002-01-01
2023,743073286,3,ENVISION BANK EMPLOYEE STOCK OWNERSHIP PLAN,Envision Bank,Easthampton,MA,1027,2,,1,0,188,0,2381746.0,0.0,5470.0,0.0,6950582.0,-6562727.0,0.0,522120,Finance & Insurance,2016-07-01
2023,770370729,2,"GLOBAL BEER NETWORK, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Global Beer Network, Inc.",Middleton,MA,1949,2,,1,0,36,26,3310000.0,17020193.0,492127.0,,590.0,2885706.0,,445310,Retail Trade,2020-01-01
2023,813268325,7,THE GILLETTE COMPANY EMPLOYEE STOCK OWNERSHIP PLAN,The Gillette Company,Boston,MA,2127,2,,1,0,1279,141,349164775.0,0.0,,,29547342.0,-32022908.0,344824739.0,332900,Manufacturing,1990-01-17
2023,813645861,2,SHAWMUT GROUP EMPLOYEE STOCK OWNERSHIP PLAN,Shawmut Group,Boston,MA,21182436,2,,1,0,1196,754,274195602.0,27303237.0,4924405.0,,9412732.0,41176520.0,266146807.0,236110,Construction,1997-12-01
2023,822323992,4,"THE CADMUS HOLDING COMPANY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","The Cadmus Holding Company, Inc.",Waltham,MA,2451,2,,1,0,763,0,0.0,0.0,,,15252524.0,-14888361.0,,541600,Professional & Technical Services,2002-05-01
2023,824155907,1,USI EMPLOYEE STOCK OWNERSHIP PLAN,USI,Billerica,MA,1821,2,,1,0,42,21,7303389.0,2125559.0,188454.0,0.0,13041.0,2493333.0,,238220,Construction,2018-01-01
2023,832236376,2,THE VAULT EMPLOYEE STOCK OWNERSHIP PLAN,The Vault,Somerset,MA,2726,2,,1,0,31,25,2178000.0,9663706.0,386766.0,,,-7485706.0,,453990,Retail Trade,2023-01-01
2023,843556185,2,NEEDHAM BANK EMPLOYEE STOCK OWNERSHIP PLAN,Needham Bank,Needham,MA,2492,2,,1,0,284,283,13446450.0,13770000.0,,,0.0,-323550.0,13446450.0,522120,Finance & Insurance,2023-01-01
2023,844259761,3,DAVID CLARK EMPLOYEE STOCK OWNERSHIP PLAN,David Clark,Worcester,MA,16150054,2,,1,0,249,230,209266000.0,57427807.0,3391824.0,,7134520.0,12643751.0,209266000.0,339900,Manufacturing,2007-01-01
2023,851665706,2,"NORTHERN TREE HOLDCO, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Northern Tree Holdco, Inc.",Palmer,MA,1069,2,,1,0,194,152,28200665.0,114129548.0,2812955.0,,57507.0,3303716.0,28200000.0,561730,Administrative & Waste Services,2019-01-01
2023,880825163,3,"FORGE GROUP, INC. ESOP","Forge Group, Inc.",Worcester,MA,1605,2,,1,0,20,14,2187986.0,1651238.0,226772.0,,,303094.0,,524290,Finance & Insurance,2021-01-01
2023,920450207,1,RICK ROY CONSTRUCTION EMPLOYEE STOCK OWNERSHIP 401(K) PLAN,Rick Roy Construction,Harwich,MA,2645,2,,1,1,17,22,1472798.0,,36347.0,88887.0,,1472798.0,,236110,Construction,2023-01-01
2023,934368162,2,ABT ASSOCIATES INC. EMPLOYEES STOCK OWNERSHIP PLAN,ABT GLOBAL INC.,Cambridge,MA,021381192,2,2I2P2Q3I,1,0,3697,2437,191580424.0,23583298.0,7692856.0,,147125163.0,-120014100.0,187413798.0,541600,Professional & Technical Services,1975-01-01
2024,113672395,2,ARTEL VIDEO SYSTEMS CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Artel Video Systems Corporation,Westford,MA,018863617,2,2I2P2Q3H3I,1,0,43,0,0.0,0.0,0.0,,0.0,1587004.0,,334310,Manufacturing,2014-01-01
2024,201998367,2,"WESTON & SAMPSON, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Weston & Sampson, Inc.",Reading,MA,01867,2,2I2O2Q3I,1,0,815,727,52845386.0,0.0,3604000.0,,757774.0,30098998.0,44472920.0,541330,Professional & Technical Services,2014-01-01
2024,204270900,3,PARAGUS EMPLOYEE STOCK OWNERSHIP 401K PLAN,Paragus,Hadley,MA,01035,2,3I2P2E2Q2H2J2K2S,1,1,85,51,893543.0,6264269.0,335310.0,,,-7576956.0,,541519,Professional & Technical Services,2015-01-01
2024,204734036,1,"STONETEK IMPORTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","Stonetek Imports, Inc.",New Bedford,MA,02745,2,2I2P2Q3I,1,0,35,32,3389100.0,6232387.0,187274.0,,3087.0,-231584.0,,238300,Construction,2020-01-01
2024,208135911,2,"WINDOVER CONSTRUCTION, INC. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","Windover Construction, Inc.",Beverly,MA,01915,2,2I2P2Q3I,1,0,113,75,12477000.0,353718.0,87839.0,,55164.0,716566.0,,541990,Professional & Technical Services,2017-01-01
2024,208818800,2,RAYCON CONSTRUCTION EMPLOYEE STOCK OWNERSHIP PLAN,Raycon Construction,Rehoboth,MA,02769,2,2I2P2Q3I,1,0,127,129,1536000.0,20560877.0,1135929.0,,,-398575.0,,238100,Construction,2022-01-01
2024,260743647,2,BTSE EMPLOYEE STOCK OWNERSHIP PLAN,Btse,Medford,MA,02155,2,2I2O2Q3I,1,0,57,43,561263.0,,250000.0,,,308164.0,,541320,Professional & Technical Services,2022-01-01
